"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2003";"2004";"2005";"2006";"2007";"2008" 
"21237171 Renovering af Turbinehallerne "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21237172 Modernisering og renovering af Nye Scene "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"212373 Nyt Skuespilhus på Kvæsthusbroen "; 35,1; 179,2; 202,6; 200,7; 193,0; 0,0
"21237310 Nyt Skuespilhus på Kvæsthusbroen "; 35,1; 130,6; 202,6; 200,7; 193,0; 0,0
"21237320 Køb af Kvæsthusbro "; 0,0; 48,6; 0,0; 0,0; 0,0; 0,0
"2124 Film "; 357,4; 381,7; 393,4; 392,6; 360,8; 360,3
"212402 Det Danske Filminstitut "; 115,5; 120,7; 115,8; 115,1; 111,5; 111,0
"21240210 Almindelig virksomhed "; 109,9; 112,4; 114,5; 113,8; 110,2; 109,7
"21240290 Indtægtsdækket virksomhed "; 2,1; 7,0; 0,0; 0,0; 0,0; 0,0
"21240295 Tilskudsfinansieret forskningsvirksomhed "; 0,8; 0,2; 0,2; 0,2; 0,2; 0,2
"21240297 Andre tilskudsfinansierede aktiviteter "; 2,8; 1,1; 1,1; 1,1; 1,1; 1,1
"212403 Tilskud til filmformål mv. "; 233,0; 253,6; 269,9; 269,9; 247,2; 247,2
"21240310 Udvikling, produktion og formidling "; 179,7; 164,1; 166,4; 166,4; 148,2; 148,2
"21240320 Kort- og dokumentarfilm "; 43,6; 40,6; 42,7; 42,7; 38,2; 38,2
"21240330 Tilskud vedrørende talentudvikling "; -8,0; 19,1; 27,9; 27,9; 27,9; 27,9
"21240340 Andre formål "; 17,7; 29,8; 32,9; 32,9; 32,9; 32,9
"212431 Medierådet for Børn og Unge "; 3,1; 2,4; 2,7; 2,6; 2,1; 2,1
"21243110 Almindelig virksomhed "; 2,6; 2,1; 2,1; 2,1; 2,1; 2,1
"21243195 Tilskudsfinansieret forskningsvirksomhed "; 0,5; 0,3; 0,6; 0,5; 0,0; 0,0
"212455 Station Next "; 5,0; 5,0; 5,0; 5,0; 0,0; 0,0
"21245510 Station Next "; 5,0; 5,0; 5,0; 5,0; 0,0; 0,0
"212471 Anlægsprogram, filmområdet "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"21247150 Filmens Hus "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"213 Bevaring og formidling af kulturarven "; 1589,0; 1611,4; 1828,3; 1634,6; 1716,0; 1719,1
"2131 Biblioteker "; 711,1; 701,4; 708,3; 697,1; 688,2; 681,1
"213101 Biblioteksstyrelsen mv. "; 61,2; 39,4; 52,1; 52,0; 52,0; 51,8
"21310110 Almindelig virksomhed "; 33,2; 32,1; 31,7; 31,6; 31,6; 31,4
"21310190 Indtægtsdækket virksomhed "; 1,1; 1,5; 0,3; 0,3; 0,3; 0,3
"21310195 Tilskudsfinansieret forskningsvirksomhed "; 0,4; 0,1; 0,1; 0,1; 0,1; 0,1
"21310197 Andre tilskudsfinansierede aktiviteter "; 14,8; 0,6; 14,8; 14,8; 14,8; 14,8
"21310198 Kultur for børn "; 11,7; 5,1; 5,2; 5,2; 5,2; 5,2
"213104 Tilskud til folkebiblioteksformål mv. "; 82,8; 88,1; 87,8; 87,8; 87,8; 87,8
"21310410 Udviklingsp. f. folke- og skolebiblioteker "; 11,2; 15,3; 15,9; 15,9; 15,9; 15,9
"21310420 Centralbiblioteksvirksomhed "; 69,1; 70,3; 69,4; 69,4; 69,4; 69,4
"21310440 Det tyske mindretals biblioteksvæsen "; 2,5; 2,5; 2,5; 2,5; 2,5; 2,5
"213105 Tilskud til forskningsbiblioteksformål mv. "; 2,2; 2,2; 2,1; 2,1; 2,1; 2,1
"21310555 Tilskud til retrokonvertering "; 2,2; 2,2; 2,1; 2,1; 2,1; 2,1
"213106 Danmarks Elektroniske Forskningsbibliotek "; 65,2; 55,6; 59,6; 58,8; 58,5; 58,3
"21310610 DEF,løn "; 2,6; 11,2; 11,1; 11,1; 11,0; 11,0
"21310620 Dan. Elek. Forskningsbibl. øvr. drift "; 62,6; 44,4; 47,6; 47,7; 47,5; 47,3
"21310640 Knowledge Exchange Office "; 0,0; 0,0; 0,9; 0,0; 0,0; 0,0
"213109 Nationalbibliografien "; 26,1; 27,2; 28,1; 28,1; 28,0; 28,0
"21310910 Udarbejdelse af nationalbibliografien "; 17,6; 18,1; 18,6; 18,6; 18,6; 18,6
"21310920 Diverse tilskud "; 0,1; 0,2; 0,2; 0,2; 0,2; 0,2
"21310930 Bibliotek.dk "; 8,4; 8,9; 9,3; 9,3; 9,2; 9,2
"213111 Det Kongelige Bibliotek "; 191,3; 174,5; 186,5; 181,7; 177,3; 170,4
"21311110 Almindelig virksomhed "; 176,7; 167,8; 179,8; 175,0; 170,6; 163,7
"21311190 Indtægtsdækket virksomhed "; 1,9; 2,3; 2,3; 2,3; 2,3; 2,3
"21311195 Tilskudsfinansieret forskningsvirksomhed "; 7,5; 2,2; 2,2; 2,2; 2,2; 2,2
"21311197 Andre tilskudsfinansierede aktiviteter "; 5,2; 2,2; 2,2; 2,2; 2,2; 2,2
"213115 DNLB "; 68,9; 68,9; 71,5; 70,6; 69,7; 69,4
"21311510 Almindelig virksomhed "; 67,2; 66,6; 69,3; 68,4; 67,5; 67,2
"21311590 Indtægtsdækket virksomhed "; 1,1; 1,7; 1,7; 1,7; 1,7; 1,7
"21311595 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,3; 0,2; 0,2; 0,2; 0,2
"21311597 Andre tilskudsfinansierede aktiviteter "; 0,5; 0,3; 0,3; 0,3; 0,3; 0,3
"213117 Statsbiblioteket i Århus "; 145,8; 149,0; 163,5; 165,0; 161,1; 160,7
"21311710 Almindelig virksomhed "; 141,2; 147,0; 157,4; 160,1; 157,9; 157,5
"21311795 Tilskudsfinansieret forskningsvirksomhed "; 0,7; 1,0; 0,6; 0,4; 0,2; 0,2
"21311797 Andre tilskudsfinansierede aktiviteter "; 3,9; 1,0; 5,5; 4,5; 3,0; 3,0
"213121 Danmarks Blindebibliotek "; 39,1; 40,6; 40,9; 39,6; 39,4; 39,3
"21312110 Almindelig virksomhed "; 37,4; 38,8; 39,7; 38,4; 38,2; 38,1
"21312190 Indtægtsdækket virksomhed "; 1,0; 0,6; 0,6; 0,6; 0,6; 0,6
"21312195 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"21312197 Andre tilskudsfinansierede aktiviteter "; 0,6; 1,1; 0,5; 0,5; 0,5; 0,5
"213123 Danmarks Kunstbibliotek "; 11,6; 11,2; 10,9; 10,6; 10,5; 10,5
"21312310 Almindelig virksomhed "; 11,2; 11,0; 10,7; 10,4; 10,3; 10,3
"21312395 Tilskudsfinansieret forskningsvirksomhed "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"21312397 Andre tilskudsfinansierede aktiviteter "; 0,3; 0,1; 0,1; 0,1; 0,1; 0,1
"213171 Anlægsprogram, biblioteker "; 16,9; 40,0; 5,3; 0,0; 0,0; 0,0
"21317120 Det Kgl. Bibliotek, magasiner "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"21317121 KB, universitetsbibliotek og magasiner "; 0,0; 35,9; 0,0; 0,0; 0,0; 0,0
"21317136 Galejhuset "; 4,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21317155 KB, udbygning ved havnefronten "; 5,8; 0,0; 0,0; 0,0; 0,0; 0,0
"21317159 Magasiner på Lergravsv "; 0,0; 4,1; 3,1; 0,0; 0,0; 0,0
"21317162 Kunstakademiets Biblioteks lokaler "; 5,8; 0,0; -0,8; 0,0; 0,0; 0,0
"21317170 Danmarks Blindebibliotek, diverse anlæg "; 0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"21317173 Danmarks Blindebibliotek, kantineombygning "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"21317176 DBB, ombygning vedr. digitalisering "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"213172 Magasin, Statsbiblioteket og Erhvervsarkivet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21317210 Magasin, Statsbiblioteket og Erhvervsarkivet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"213179 Budgetregulering "; 0,0; 4,7; 0,0; 0,8; 1,8; 2,8
"21317930 Forskningsbiblioteker "; 0,0; 4,7; 0,0; 0,0; 0,0; 0,0
"21317940 Omprioriteringsreserve, biblioteker, løn "; 0,0; 0,0; 0,0; 0,2; 0,8; 1,4
"21317950 Omprioriteringsreserve, biblioteker "; 0,0; 0,0; 0,0; 0,6; 1,0; 1,4
"2132 Arkiver mv. "; 156,0; 170,6; 339,7; 226,0; 315,7; 279,2
"213201 Statens Arkiver "; 145,6; 161,4; 179,3; 172,7; 165,3; 185,5
"21320110 Almindelig virksomhed "; 126,1; 125,1; 135,8; 131,7; 131,1; 155,3
"21320130 Brandsikring af Rigsarkivet "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"21320140 Nyt Rigsarkiv og Landsarkiv f. Sjælland mv. "; 5,7; 15,5; 20,9; 22,4; 15,6; 17,1
"21320150 Midlertidige magasiner "; 0,0; 8,8; 7,5; 7,5; 7,5; 2,0
"21320190 Indtægtsdækket virksomhed "; 9,3; 7,9; 8,0; 8,0; 8,0; 8,0
"21320195 Tilskudsfinansieret forskningsvirksomhed "; 1,8; 1,7; 1,7; 1,7; 1,7; 1,7
"21320197 Andre tilskudsfinansierede aktiviteter "; 2,8; 2,4; 1,4; 1,4; 1,4; 1,4
"213205 Dansk Folkemindesamling "; 4,8; 4,7; 5,5; 5,8; 5,3; 4,6
"21320510 Almindelig virksomhed "; 4,5; 4,3; 5,1; 5,4; 4,9; 4,2
"21320595 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"21320597 Andre tilskudsfinansierede aktiviteter "; 0,2; 0,2; 0,2; 0,2; 0,2; 0,2
"213207 Dansk Sprognævn "; 5,6; 4,5; 5,9; 4,7; 4,5; 4,5
"21320710 Almindelig virksomhed "; 5,2; 4,2; 5,6; 4,4; 4,2; 4,2
"21320795 Tilskudsfinansieret forskningsvirksomhed "; 0,4; 0,3; 0,3; 0,3; 0,3; 0,3
"213273 Magasiner til Rigsarkivet og Landsarkivet "; 0,0; 0,0; 149,0; 42,8; 140,6; 84,6
"21327310 Nyt Rigsarkiv på godsbanegården "; 0,0; 0,0; 149,0; 42,8; 140,6; 84,6
"2133 Museer, fortidsminder, fredede bygninger mv. "; 721,9; 739,4; 780,3; 711,5; 712,1; 758,8
"213303 Danefægodtgørelse "; 0,5; 0,4; 0,4; 0,4; 0,4; 0,4
"21330310 Danefægodtgørelse "; 0,5; 0,4; 0,4; 0,4; 0,4; 0,4
"213304 Kulturarvsstyrelsen "; 71,4; 73,1; 78,1; 75,1; 75,8; 71,0
"21330410 Almindelig virksomhed "; 66,8; 63,5; 66,9; 65,5; 66,2; 61,4
"21330430 Byggesagsadministration "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"21330490 Indtægtsdækket virksomhed "; 0,0; 0,2; 0,0; 0,0; 0,0; 0,0
"21330495 Tilskudsfinansieret forskningsvirksomhed "; 0,2; 0,2; 0,2; 0,2; 0,2; 0,2
"21330497 Andre tilskudsfinansierede aktiviteter "; 4,5; 8,2; 10,0; 8,4; 8,4; 8,4
"213306 Markskadeerstatninger mv. "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"21330610 Markskadeerstatninger mv. "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"213307 Arkæologiske undersøgelser "; 7,2; 8,3; 9,4; 10,7; 10,7; 10,7
"21330710 Almindelig virksomhed "; 7,2; 8,3; 9,4; 10,7; 10,7; 10,7
"213308 Kulturbevaringsplan "; 0,0; 40,0; 0,0; 0,0; 0,0; 29,1
"21330810 Kulturbevaringsplan "; 0,0; 40,0; 0,0; 0,0; 0,0; 29,1
"213309 Istandsættelse, fredede bygninger "; 2,7; 5,9; 5,9; 5,9; 5,9; 5,8
"21330910 Istandsættelse, fredede bygninger "; 2,7; 5,9; 5,9; 5,9; 5,9; 5,8
"213310 Kulturbevaringsplan - puljer "; 0,0; 0,0; 4,4; 1,7; 1,7; 0,0
"21331020 Materiale fra internettet "; 0,0; 0,0; 2,2; 0,9; 0,9; 0,0
"21331030 Forskning og udvikling "; 0,0; 0,0; 2,2; 0,8; 0,8; 0,0
"21331040 Udvidet pligtaflevering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21331050 Elektronisk kulturarv, arkivområdet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"213311 Nationalmuseet "; 250,0; 249,5; 257,3; 242,6; 241,3; 231,9
"21331110 Almindelig virksomhed "; 200,7; 207,2; 220,1; 205,4; 204,1; 194,7
"21331190 Indtægtsdækket virksomhed "; 12,1; 13,5; 13,8; 13,8; 13,8; 13,8
"21331195 Tilskudsfinansieret forskningsvirksomhed "; 20,9; 18,1; 12,5; 12,5; 12,5; 12,5
"21331197 Andre tilskudsfinansierede aktiviteter "; 16,3; 10,7; 10,9; 10,9; 10,9; 10,9
"213312 Fredede og bevaringsværdige bygninger "; 22,2; 28,5; 35,3; 32,1; 32,1; 32,1
"21331210 Fredede og bevaringsværdige bygninger "; 22,2; 28,5; 35,3; 32,1; 32,1; 32,1
"213313 Restaurering af fortidsminder "; 0,0; 0,0; 0,0; 5,0; 5,0; 5,0
"21331310 Restaurering af fortidsminder "; 0,0; 0,0; 0,0; 5,0; 5,0; 5,0
"213315 Tøjhusmuseet "; 13,5; 15,0; 22,8; 21,9; 21,9; 21,9
"21331510 Almindelig virksomhed "; 13,1; 14,7; 22,1; 21,5; 21,5; 21,5
"21331597 Andre tilskudsfinansierede aktiviteter "; 0,4; 0,3; 0,7; 0,4; 0,4; 0,4
"213317 Dansk Landbrugsmuseum "; 10,3; 8,9; 9,8; 8,8; 8,8; 8,8
"21331710 Almindelig virksomhed "; 9,3; 8,7; 9,6; 8,6; 8,6; 8,6
"21331795 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"21331797 Andre tilskudsfinansierede aktiviteter "; 1,0; 0,1; 0,1; 0,1; 0,1; 0,1
"213319 Jagt- og Skovbrugsmuseet "; 6,5; 5,3; 7,9; 7,5; 7,5; 7,0
"21331910 Almindelig virksomhed "; 5,5; 5,2; 7,7; 7,4; 7,4; 6,9
"21331920 Særudstillingsvirksomhed "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21331990 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"21331997 Andre tilskudsfinansierede aktiviteter "; 0,9; 0,1; 0,1; 0,1; 0,1; 0,1
"213321 Statens Museum for Kunst "; 88,6; 75,1; 75,1; 65,2; 71,1; 68,2
"21332110 Almindelig virksomhed "; 76,0; 71,4; 71,5; 61,6; 67,5; 64,6
"21332140 Ejendommen Vestindisk Pakhus "; 1,6; 1,6; 1,5; 1,5; 1,5; 1,5
"21332195 Tilskudsfinansieret forskningsvirksomhed "; 1,1; 1,0; 1,0; 1,0; 1,0; 1,0
"21332197 Andre tilskudsfinansierede aktiviteter "; 9,9; 1,1; 1,1; 1,1; 1,1; 1,1
"213323 Den Hirschsprungske Samling "; 8,5; 6,6; 5,8; 5,6; 5,6; 5,5
"21332310 Almindelig virksomhed "; 5,1; 5,3; 5,5; 5,3; 5,3; 5,2
"21332397 Andre tilskudsfinansierede aktiviteter "; 0,5; 0,3; 0,3; 0,3; 0,3; 0,3
"21332398 Golden Days "; 2,9; 1,0; 0,0; 0,0; 0,0; 0,0
"213325 Ordrupgaard "; 8,4; 8,1; 6,6; 6,6; 6,5; 6,5
"21332510 Almindelig virksomhed "; 7,6; 7,5; 6,0; 6,0; 5,9; 5,9
"21332597 Andre tilskudsfinansierede aktiviteter "; 0,8; 0,6; 0,6; 0,6; 0,6; 0,6
"213331 Tilskud til museer "; 79,3; 79,1; 78,7; 79,2; 80,4; 102,9
"21333110 Museer med almindelig tilskudsordning "; 79,3; 79,1; 78,7; 79,2; 80,4; 102,9
"213333 Tilskud til museer "; 88,4; 82,7; 75,6; 75,6; 76,0; 99,2
"21333320 Museer med særlige tilskudsordninger "; 88,4; 82,7; 75,6; 75,6; 76,0; 99,2
"213337 Diverse tilskud "; 14,9; 19,7; 28,0; 28,3; 28,3; 19,8
"21333710 Rådighedssum "; 14,1; 14,7; 15,5; 15,6; 15,6; 15,6
"21333720 Godtgørelse til naturvidenskabelige fund "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"21333730 Udviklingspulje "; 0,6; 5,0; 3,9; 4,2; 4,2; 4,2
"21333741 Konservering af truede genstande "; 0,0; 0,0; 4,6; 4,6; 4,6; 0,0
"21333751 Særlig bevaringsindsats på § 16 museer "; 0,0; 0,0; 1,3; 1,3; 1,3; 0,0
"21333761 Elektronisk registrering af samlinger "; 0,0; 0,0; 2,7; 2,6; 2,6; 0,0
"213354 Tilskud til zoologiske anlæg "; 25,0; 25,0; 24,9; 24,9; 24,8; 24,7
"21335410 Tilskud til zoologiske anlæg "; 25,0; 25,0; 24,9; 24,9; 24,8; 24,7
"213355 Sikring af Kulturværdier i Danmark "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21335510 Almindelig virksomhed "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"213371 Anlægsprogram, museer mv. "; 12,3; 0,0; 7,5; 0,0; 0,0; 0,0
"21337111 Mindre anlægsprojekter, museer m.v. "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21337112 Jagt- og Skovbrugsmuseet, udstillingsbygning "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21337114 Dansk Landbrugsmuseum, arealudvidelse "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"21337118 Dansk Landbrugsmuseum, udbygning "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21337119 Renovering af Garderhøjfortets facade "; 0,0; 0,0; 1,5; 0,0; 0,0; 0,0
"21337152 Den Hirschsprungske Samling, tagudskiftning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21337154 Den Hirschsprungske Samling, faciliteter "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"21337156 Gl. Estrup "; 5,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21337159 Ordrupgaard, tagreparation på hovedbygning "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"21337164 Ordrupgaard, park "; 4,2; 0,0; 5,5; 0,0; 0,0; 0,0
"21337177 Tøjhusmuseet, dispositionsforslag "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"21337178 Den Hirschsprungske Samling, byggearbejder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21337179 Kartoffelmelfabrikken "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"213372 Statens Museum for Kunst, Østre Anlæg "; 4,8; 0,0; 2,0; 6,1; 0,0; 0,0
"21337210 Statens Museum for Kunst, Østre Anlæg "; 3,5; 0,0; 0,0; 0,0; 0,0; 0,0
"21337212 Udbygning "; 1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"21337215 Brandsikringsarbejder, projektering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21337216 Klimaforbedringer i forhal "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21337225 Brandsikring af ældre del "; 0,0; 0,0; 2,0; 6,1; 0,0; 0,0
"213373 Nationalmuseet, anlæg "; 7,2; 7,0; 43,6; 7,1; 7,1; 7,1
"21337326 Horserød Museum "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21337335 Køb af Liselund Gl. Slot "; 0,0; 0,0; 9,5; 0,0; 0,0; 0,0
"21337350 Udvidelse og renovering af magasiner mv. "; 7,2; 7,0; 7,1; 7,1; 7,1; 7,1
"21337370 Nationalmuseet, magasiner "; 0,0; 0,0; 27,0; 0,0; 0,0; 0,0
"213374 Fredede og bevaringsværdige bygninger "; 0,0; 1,1; 1,1; 1,1; 1,1; 1,1
"21337410 Fredede og bevaringsværdige bygninger "; 0,0; 1,1; 1,1; 1,1; 1,1; 1,1
"214 Videregående uddannelse "; 864,8; 861,1; 885,0; 877,9; 858,5; 858,8
"2141 Uddannelsesinstitutioner mv. "; 814,1; 806,9; 829,0; 822,4; 805,4; 807,5
"214107 Arkitektskolen Aarhus "; 109,4; 107,4; 111,5; 110,6; 107,7; 107,3
"21410710 Almindelig virksomhed "; 101,7; 102,0; 103,1; 102,4; 99,5; 99,1
"21410790 Indtægtsdækket virksomhed "; 0,1; 0,5; 0,5; 0,5; 0,5; 0,5
"21410795 Tilskudsfinansieret forskningsvirksomhed "; 6,2; 3,9; 6,9; 6,7; 6,7; 6,7
"21410797 Andre tilskudsfinansierede aktiviteter "; 1,4; 1,0; 1,0; 1,0; 1,0; 1,0
"214108 Kunstakademiets Arkitektskole "; 153,1; 158,1; 162,0; 157,4; 151,7; 151,1
"21410810 Almindelig virksomhed "; 131,8; 137,5; 139,8; 138,2; 135,6; 135,0
"21410820 Bibliotek "; 7,5; 6,5; 6,5; 6,5; 6,5; 6,5
"21410850 Masterclasses "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21410860 Center for Designforskning "; 0,0; 3,1; 6,1; 3,1; 0,0; 0,0
"21410890 Indtægtsdækket virksomhed "; 2,2; 1,0; 1,5; 1,5; 1,5; 1,5
"21410895 Tilskudsfinansieret forskningsvirksomhed "; 9,6; 6,0; 6,1; 6,1; 6,1; 6,1
"21410897 Andre tilskudsfinansierede aktiviteter "; 2,0; 4,0; 2,0; 2,0; 2,0; 2,0
"214109 Kunstakademiets Billedkunstskoler "; 38,1; 36,7; 36,6; 36,3; 35,4; 35,1
"21410910 Almindelig virksomhed "; 38,0; 36,4; 36,3; 36,0; 35,1; 34,8
"21410995 Tilskudsfinansieret forskningsvirksomhed "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"21410997 Andre tilskudsfinansierede aktiviteter "; 0,1; 0,2; 0,2; 0,2; 0,2; 0,2
"214110 Kunstakademiets Konservatorskole "; 26,7; 27,2; 27,6; 26,7; 26,1; 25,9
"21411010 Almindelig virksomhed "; 24,7; 24,8; 25,9; 25,0; 24,4; 24,2
"21411090 Indtægtsdækket virksomhed "; 0,5; 0,3; 0,3; 0,3; 0,3; 0,3
"21411095 Tilskudsfinansieret forskningsvirksomhed "; 1,3; 2,0; 1,3; 1,3; 1,3; 1,3
"21411097 Andre tilskudsfinansierede aktiviteter "; 0,3; 0,1; 0,1; 0,1; 0,1; 0,1
"214115 Danmarks Designskole "; 85,7; 74,4; 79,2; 75,3; 72,4; 72,1
"21411510 Almindelig virksomhed "; 84,6; 72,5; 76,5; 72,0; 69,1; 68,8
"21411590 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,4; 0,6; 0,6; 0,6
"21411595 Tilskudsfinansieret forskningsvirksomhed "; 0,1; 0,9; 1,3; 1,7; 1,7; 1,7
"21411597 Andre tilskudsfinansierede aktiviteter "; 0,9; 1,0; 1,0; 1,0; 1,0; 1,0
"214116 Glas- og Keramikskolen på Bornholm "; 8,6; 8,7; 8,7; 8,8; 8,0; 8,0
"21411610 Almindelig virksomhed "; 8,6; 8,7; 8,7; 8,8; 8,0; 8,0
"214121 Det Kgl. Danske Musikkonservatorium "; 64,1; 66,0; 68,2; 66,9; 63,0; 62,7
"21412110 Almindelig virksomhed "; 62,9; 65,4; 67,4; 66,2; 62,3; 62,0
"21412190 Indtægtsdækket virksomhed "; 0,1; 0,2; 0,4; 0,3; 0,3; 0,3
"21412195 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"21412197 Andre tilskudsfinansierede aktiviteter "; 1,1; 0,3; 0,3; 0,3; 0,3; 0,3
"214122 Det Jyske Musikkonservatorium "; 53,9; 54,1; 55,4; 55,5; 54,2; 54,1
"21412210 Almindelig virksomhed "; 53,3; 52,9; 54,2; 54,3; 53,0; 52,9
"21412290 Indtægtsdækket virksomhed "; 0,3; 0,2; 0,2; 0,2; 0,2; 0,2
"21412295 Tilskudsfinansieret forskningsvirksomhed "; 0,1; 0,3; 0,3; 0,3; 0,3; 0,3
"21412297 Andre tilskudsfinansierede aktiviteter "; 0,2; 0,7; 0,7; 0,7; 0,7; 0,7
"214123 Vestjysk Musikkonservatorium "; 19,8; 20,3; 20,5; 20,6; 19,2; 19,1
"21412310 Almindelig virksomhed "; 19,3; 19,8; 20,0; 20,1; 18,7; 18,6
"21412390 Indtægtsdækket virksomhed "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"21412397 Andre tilskudsfinansierede aktiviteter "; 0,3; 0,4; 0,4; 0,4; 0,4; 0,4
"214124 Det Fynske Musikkonservatorium "; 21,3; 21,0; 21,8; 22,1; 22,0; 22,0
"21412410 Almindelig virksomhed "; 21,0; 20,8; 21,6; 21,9; 21,8; 21,8
"21412495 Tilskudsfinansieret forskningsvirksomhed "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"21412497 Andre tilskudsfinansierede aktiviteter "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"214125 Nordjysk Musikkonservatorium "; 17,3; 18,4; 19,0; 22,7; 21,4; 21,4
"21412510 Almindelig virksomhed "; 17,3; 18,3; 18,9; 22,6; 21,3; 21,3
"21412597 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"214126 Rytmisk Musikkonservatorium "; 32,9; 34,9; 35,0; 35,0; 33,5; 33,4
"21412610 Almindelig virksomhed "; 32,1; 33,8; 34,1; 34,1; 32,6; 32,5
"21412620 Workshopscenen "; 0,3; 0,4; 0,4; 0,4; 0,4; 0,4
"21412690 Indtægtsdækket virksomhed "; 0,1; 0,4; 0,2; 0,2; 0,2; 0,2
"21412697 Andre tilskudsfinansierede aktiviteter "; 0,4; 0,3; 0,3; 0,3; 0,3; 0,3
"214131 Statens Teaterskole "; 43,7; 44,8; 45,9; 45,6; 44,1; 43,8
"21413110 Almindelig virksomhed "; 43,7; 44,7; 45,8; 45,6; 44,1; 43,8
"21413197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,1; 0,1; 0,0; 0,0; 0,0
"214141 Den Danske Filmskole "; 41,3; 43,1; 43,5; 43,5; 42,7; 42,5
"21414110 Almindelig virksomhed "; 39,4; 39,8; 40,2; 40,2; 39,4; 39,2
"21414190 Indtægtsdækket virksomhed "; 0,9; 2,5; 2,5; 2,5; 2,5; 2,5
"21414197 Andre tilskudsfinansierede aktiviteter "; 0,9; 0,8; 0,8; 0,8; 0,8; 0,8
"214151 Danmarks Biblioteksskole "; 89,9; 91,8; 94,1; 95,2; 92,4; 92,0
"21415110 Almindelig virksomhed "; 82,8; 84,7; 87,5; 87,9; 86,0; 85,6
"21415120 Forskerskole "; 0,0; 1,0; 0,2; 0,9; 0,0; 0,0
"21415190 Indtægtsdækket virksomhed "; 4,8; 4,0; 4,1; 4,1; 4,1; 4,1
"21415195 Tilskudsfinansieret forskningsvirksomhed "; 1,6; 1,3; 1,4; 1,4; 1,4; 1,4
"21415197 Andre tilskudsfinansierede aktiviteter "; 0,6; 0,8; 0,9; 0,9; 0,9; 0,9
"214171 Anlægsprogram, videregående uddannelser "; 8,4; 0,0; 0,0; 0,0; 0,0; 0,0
"21417117 Istandsættelse af Hirschsprungbygningen "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
