"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2001";"2002";"2003";"2004";"2005";"2006" 
"20845110 Almindelig virksomhed "; 13,8; 15,5; 25,4; 26,1; 25,6; 25,6
"20845190 Indtægtsdækket virksomhed "; 0,4; 5,6; 2,0; 2,0; 2,0; 2,0
"20845197 Andre tilskudsfinansierede aktiviteter "; 71,2; 52,2; 57,0; 57,0; 57,0; 57,0
"2085 Ejendomsadministration "; 11,7; 1,8; -4,1; 1,5; 1,5; 1,5
"208511 Ejendomsadministration "; 11,2; 1,8; -3,5; 1,5; 1,5; 1,5
"20851110 Almindelig virksomhed "; 11,2; 1,8; -3,5; 1,5; 1,5; 1,5
"208512 Anlægsudgifter "; 0,5; 0,0; -0,6; 0,0; 0,0; 0,0
"20851210 Renovering af bygninger "; 0,4; 0,0; -0,6; 0,0; 0,0; 0,0
"20851222 Kronprinsesse Sofies Vej 35. Indretning "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"2086 Tværgående byggebevillinger "; 31,0; 15,2; 270,9; 18,4; 9,4; 9,4
"208602 Tværgående byggebevillinger "; 18,5; 2,7; 259,5; 6,0; 8,4; 8,4
"20860210 Anlægsregulering "; 0,0; 0,4; 7,0; 0,6; 0,6; 0,6
"20860215 Mindre byggearbejder "; 9,1; 1,5; 0,0; 5,1; 7,5; 7,5
"20860220 Renovering og hovedistandsættelse "; 0,0; 0,5; 0,0; 0,0; 0,0; 0,0
"20860225 Kunstnerisk udsmykning "; 0,0; 0,3; 0,3; 0,3; 0,3; 0,3
"20860230 Lån til Egmont Højskolen "; 9,4; 0,0; 0,3; 0,0; 0,0; 0,0
"20860285 Afsk. af statslån i bygn. vedr. erhvervs-udd."; 0,0; 0,0; 251,9; 0,0; 0,0; 0,0
"208611 Nye uddannelsespladser "; 11,4; 11,5; 11,4; 11,4; 0,0; 0,0
"20861140 Anlæg nye uddannelsespladser "; 3,8; 3,8; 3,7; 3,7; 0,0; 0,0
"20861170 Finansiering af udbygning af voksen- og efter"; 7,7; 7,7; 7,7; 7,7; 0,0; 0,0
"208622 Garanti for lån optaget i Finansstyrelsen "; 1,1; 1,0; 0,0; 1,0; 1,0; 1,0
"20862210 Tab på garantier for lån i Finansstyrelsen "; 1,1; 1,0; 0,0; 1,0; 1,0; 1,0
"2089 Forsøg og udvikling, internationale aktivitet "; 56,1; 77,4; 90,4; 74,1; 68,7; 67,5
"208901 Forsøgs-/udvikl.arb., tværg./internat. akt. "; 27,3; 37,6; 42,5; 54,3; 50,7; 50,5
"20890110 Udvikling m.v. "; 8,3; 14,9; 17,1; 27,2; 25,8; 25,8
"20890120 Forsknings- og udviklingsprojekter "; 4,4; 5,4; 4,9; 5,4; 5,0; 5,0
"20890130 Tilskud til undervisningsmaterialer "; 11,2; 11,4; 10,8; 10,1; 9,4; 9,2
"20890140 Vejledning "; 1,6; 1,6; 5,5; 10,4; 9,3; 9,3
"20890150 Andre tilskud "; 1,5; 1,4; 1,4; 1,2; 1,2; 1,2
"20890160 Nationalt kompetenceregnskab "; 0,3; 2,9; 2,8; 0,0; 0,0; 0,0
"208902 Faglig ekspertise og assistance m.v. "; 0,0; 0,0; 5,5; 5,0; 3,5; 2,5
"20890210 Faglig ekspertise og assistance "; 0,0; 0,0; 5,5; 5,0; 3,5; 2,5
"208910 Internat. aktiviteter med tilsagn, forsøgsar. "; 18,9; 14,4; 17,7; 1,0; 1,0; 1,0
"20891010 Forsøg og udvikling m.v. "; 4,3; 0,9; 10,8; 1,0; 1,0; 1,0
"20891020 Udviklingsprogram for ungdomsuddannelser "; 14,7; 13,5; 6,9; 0,0; 0,0; 0,0
"208911 videnspædagogiske aktivitetscentre "; 9,2; 8,4; 8,6; 8,4; 8,2; 8,2
"20891110 Videnspædagogiske aktivitetscentre "; 9,2; 8,4; 8,6; 8,4; 8,2; 8,2
"208912 Udviklingscenter for tosprogede "; 0,0; 1,0; 0,0; 0,0; 0,0; 0,0
"20891210 Udviklingscenter for tosprogede børn "; 0,0; 1,0; 0,0; 0,0; 0,0; 0,0
"208913 Ungdomsvejledning "; 0,5; 10,4; 10,6; 0,0; 0,0; 0,0
"20891310 Ungdomsvejledning "; 0,5; 10,4; 10,6; 0,0; 0,0; 0,0
"208915 Dansk Center for Undervisningsmiljø "; 0,1; 5,6; 5,5; 5,4; 5,3; 5,3
"20891510 Almindelig virksomhed "; 0,1; 5,1; 5,0; 4,9; 4,8; 4,8
"20891590 Indtægtsdækket virksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"20891597 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,3; 0,3; 0,3; 0,3; 0,3
"209 Støtteordninger m.v. "; 14365,5; 15510,8; 16193,3; 16507,0; 16866,7; 17171,6
"2091 Statens uddannelsesstøtte "; 12808,9; 13524,8; 14205,0; 14620,5; 14990,5; 15296,7
"209101 Stipendier "; 8476,5; 8956,6; 9297,0; 9407,0; 9457,0; 9488,0
"20910110 Stipendier "; 8476,5; 8956,6; 9297,0; 9407,0; 9457,0; 9488,0
"209111 Lånevirksomhed "; 3739,7; 3988,2; 4288,1; 4486,0; 4664,9; 4834,8
"20911110 Studielån, statslån og FM-gæld "; 2643,2; 2822,0; 2753,9; 2586,0; 2591,0; 2597,0
"20911115 Statslån og studielån, Finansstyrelsen "; 338,8; 346,2; 538,2; 794,0; 857,9; 911,8
"20911120 Genudlån "; 757,7; 820,0; 996,0; 1106,0; 1216,0; 1326,0
"209112 Forrentning af lånevirksomhed "; 592,7; 580,0; 619,9; 727,5; 868,6; 973,9
"20911220 Forrentning af genudlån "; 592,7; 580,0; 619,9; 727,5; 868,6; 973,9
"2092 Støtte til befordring "; 151,1; 145,6; 145,5; 148,3; 146,5; 146,5
"209201 Befordringsrabat til elever "; 44,9; 45,4; 43,0; 46,6; 46,6; 46,6
"20920110 Befordringsrabat til elever ved lejrskoler "; 44,9; 45,4; 43,0; 46,6; 46,6; 46,6
"209202 Befordringsrabat til studerende "; 49,9; 44,1; 46,0; 46,3; 46,4; 46,4
"20920210 Befordringsrabat til studerende "; 49,9; 44,1; 46,0; 46,3; 46,4; 46,4
"209203 Befordringstilskud m.v. "; 56,2; 56,1; 56,5; 55,4; 53,5; 53,5
"20920310 Befordringstilskud til elever "; 53,5; 53,4; 53,7; 52,6; 50,9; 50,9
"20920320 Befordring af elever "; 2,7; 2,7; 2,8; 2,8; 2,6; 2,6
"2093 Støtteordninger for voksne "; 1298,3; 1714,4; 1698,4; 1591,7; 1584,3; 1583,5
"209301 Voksenuddannelsesstøtte "; 62,3; 34,9; 22,0; 10,0; 2,0; 0,0
"20930110 Voksenuddannelsesstøtte "; 62,3; 34,9; 22,0; 10,0; 2,0; 0,0
"209302 Information om og evaluering af voksenudd. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20930210 Information og evaluering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"209311 Statens voksenuddannelsesstøtte "; 162,1; 500,0; 452,9; 486,1; 486,1; 486,1
"20931110 Statens voksenuddannelsesstøtte "; 162,1; 500,0; 452,9; 486,1; 486,1; 486,1
"209323 Deltagerstøtte vedrørende TAMU-aktiviteten "; 32,5; 34,1; 34,5; 34,0; 33,8; 33,8
"20932310 Godtgørelse "; 31,8; 32,8; 33,2; 32,7; 32,6; 32,6
"20932320 Befordringstilskud "; 0,8; 1,3; 1,3; 1,3; 1,2; 1,2
"209325 Deltagerstøtte "; 1041,4; 1145,4; 1189,0; 1061,6; 1062,4; 1063,6
"20932510 Godtgørelse vedr. AMU "; 902,8; 880,2; 887,0; 810,5; 811,3; 812,3
"20932520 Godtgørelse vedr. åben uddannelse. AUF "; 39,5; 170,1; 191,6; 159,4; 159,5; 159,7
"20932530 Befordringstilskud "; 35,5; 33,7; 50,8; 32,4; 32,4; 32,4
"20932540 Tilskud til kost og logi "; 63,6; 61,4; 59,6; 59,3; 59,2; 59,2
"2098 Forskellige støtteordninger "; 107,3; 126,0; 144,4; 146,5; 145,4; 144,9
"209801 Forskellige tilskud "; 7,4; 7,1; 6,4; 5,7; 5,0; 4,5
"20980110 Depositum ved ungdomsuddannelser og videreg. "; 0,5; 0,6; 0,4; 0,2; 0,0; 0,0
"20980120 Præmiering af uddannelsesopsparing "; 6,9; 6,5; 6,0; 5,5; 5,0; 4,5
"209811 Stipendieordning til udvekslingsophold "; 0,0; 0,0; 4,7; 9,5; 9,5; 9,5
"20981110 Udbetaling af stipendier til udvekslingsoph. "; 0,0; 0,0; 4,7; 9,5; 9,5; 9,5
"209821 Støtte til etniske minoriteter "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"20982110 Støtte til etniske minoriteter "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"209831 Specialpædagogisk støtte, videreg.uddannelser "; 21,7; 35,1; 46,0; 46,0; 45,6; 45,6
"20983110 Specialpædagogisk støtte "; 21,7; 35,1; 46,0; 46,0; 45,6; 45,6
"209841 Bonus til elever over 18 år i lønnet praktik "; 78,1; 83,8; 85,3; 85,3; 85,3; 85,3
"20984110 Bonus til elever i lønnet praktik "; 72,2; 80,0; 81,3; 81,3; 81,3; 81,3
"20984120 Tilskud til administration af bonusordning "; 6,0; 3,8; 4,0; 4,0; 4,0; 4,0
"21 Kulturministeriet "; 4589,9; 4367,8; 5078,8; 4540,2; 4605,4; 4591,8
"211 Fællesudgifter "; 264,8; 272,4; 202,0; 183,6; 187,0; 174,2
"2111 Centralstyrelsen "; 264,8; 272,4; 202,0; 183,6; 187,0; 174,2
"211101 Departementet "; 91,5; 85,2; 87,0; 84,2; 82,3; 81,7
"21110110 Departementet "; 82,6; 79,2; 80,9; 78,1; 76,2; 75,6
"21110197 Andre tilskudsfinansierede aktiviteter "; -1,0; 6,0; 6,1; 6,1; 6,1; 6,1
"21110198 Andre tilskudsfinansierede aktiviteter "; 9,9; 0,0; 0,0; 0,0; 0,0; 0,0
"211102 Departementet, lønpuljer m.m. "; 1,2; 0,8; 0,6; 0,6; 0,6; 0,6
"21110245 Institutionspulje "; 1,2; 0,8; 0,6; 0,6; 0,6; 0,6
"211113 Kulturinstitutter m.v. "; 10,4; 0,0; 0,0; 0,0; 0,0; 0,0
"21111310 Det Danske Kulturinstitut "; 10,4; 0,0; 0,0; 0,0; 0,0; 0,0
"211114 Internationalt Kultursekretariat "; 3,0; 2,5; 1,3; 0,0; 0,0; 0,0
"21111410 Almindelig virksomhed "; 3,0; 2,5; 1,3; 0,0; 0,0; 0,0
"211115 Forskellige tilskud til internationale formål "; 4,5; 0,0; 0,0; 0,0; 0,0; 0,0
"21111570 Baltisk Medie Center "; 3,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21111571 Baltisk Medie Center, Øststøtteaktiviteter "; 1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"211116 Internationalt samarbejde "; 11,9; 11,1; 6,7; 0,0; 0,0; 0,0
"21111620 Center for Dansk Billedkunst "; 11,3; 11,1; 6,7; 0,0; 0,0; 0,0
"21111640 Årsbidrag til internationale organisationer "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"211119 Internationalt Kultursekretariat "; 0,8; 0,9; 0,5; 0,0; 0,0; 0,0
"21111910 International Kultursekretariat "; 0,8; 0,9; 0,5; 0,0; 0,0; 0,0
"211122 Kulturministeriets Udviklingsfond "; 4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"21112210 Kulturministeriets Udviklingsfond "; 4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"211123 Forskellige tilskud "; 8,4; 5,4; 4,3; 4,2; 4,1; 4,1
"21112320 Det danske Sprog- og Litteraturselskab "; 8,4; 5,4; 4,3; 4,2; 4,1; 4,1
"211132 Kulturel rammebevilling "; 62,7; 71,0; 74,4; 5,3; 0,0; 0,0
"21113210 Musik "; 7,7; 7,6; 7,6; 0,0; 0,0; 0,0
"21113220 Teater "; 25,4; 29,3; 29,4; 3,0; 0,0; 0,0
"21113240 Museer "; 29,6; 34,1; 37,4; 2,3; 0,0; 0,0
"211135 Medie- og Tilskudssekretariatet "; 14,9; 13,5; 4,2; 13,2; 12,8; 12,8
"21113510 Almindelig virksomhed "; 14,9; 13,5; 4,2; 13,2; 12,8; 12,8
"211140 Kulturministeriets Kunstsekretariat "; 36,8; 29,3; 0,0; 0,0; 0,0; 0,0
"21114010 Almindelig virksomhed "; 36,8; 29,3; 0,0; 0,0; 0,0; 0,0
"211150 Kulturelle iværksættere "; 1,2; 5,0; 5,0; 0,0; 0,0; 0,0
"21115010 Kulturelle iværksættere "; 1,2; 5,0; 5,0; 0,0; 0,0; 0,0
"211171 Tværgående anlægsprogram "; 0,0; 10,9; -4,1; 6,2; 7,2; 10,2
"21117130 Mindre byggearbejder, samt reserve "; 0,0; 5,0; -4,4; 1,1; 1,1; 1,1
"21117138 Renovering og vedligeholdelse "; 0,0; 5,9; 1,0; 5,1; 6,1; 9,1
"21117143 Istandsættelse af Snaregade 10 "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21117165 Varmeanlæg, Statens Teaterskole "; 0,0; 0,0; -0,7; 0,0; 0,0; 0,0
"211172 Finansiering af fremrykkede anlægsprojekter "; 12,8; 12,8; 12,8; 6,4; 0,0; 0,0
"21117210 Finansiering af kulturinv. uden for Hovedstad"; 9,0; 9,0; 9,0; 4,5; 0,0; 0,0
"21117220 Finansiering af ekstra studiepladser, Finans."; 3,8; 3,8; 3,8; 1,9; 0,0; 0,0
"211178 Omstillingspulje "; 0,0; 8,3; 0,5; 13,2; 26,6; 29,8
"21117810 Omstillingspulje, løn "; 0,0; 5,8; 0,4; 4,6; 14,2; 17,1
"21117820 Omstillingspulje, øvrig drift "; 0,0; 2,5; 0,1; 8,6; 12,4; 12,7
"211179 Reserver og budgetregulering "; 0,0; 15,7; 8,8; 50,3; 53,4; 35,0
"21117905 TB-reserve "; 0,0; -15,6; 0,0; -5,7; -5,7; -5,7
"21117910 Reserve, lønsum "; 0,0; 13,4; 7,1; 18,9; 22,7; 21,2
"21117925 Pulje t. forskn. på de kulturbær. institution"; 0,0; 0,0; 1,0; 6,4; 6,4; 0,0
"21117926 Digitalisering på kulturområdet, løn "; 0,0; 0,0; 0,1; 7,8; 7,8; 0,0
"21117927 Pulje t. forsk. på de kulturbær. ins. ø.drift"; 0,0; 0,0; 0,3; 1,6; 1,6; 0,0
"21117928 Digitalisering på kulturområdet, øvrig drift "; 0,0; 0,0; 0,2; 5,2; 5,2; 0,0
"21117958 Reserve til huslejekompensation "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"21117960 Reserve, øvrig drift "; 0,0; 17,9; 0,0; 16,1; 15,4; 9,5
"21117985 Højt prioriterede regeringsinitiativer "; 0,0; 0,0; 0,0; 0,0; 0,0; 10,0
"212 Skabende og udøvende virksomhed "; 1772,8; 1704,6; 1791,0; 1953,1; 2088,0; 2105,3
"2121 Støtte til kunstnere, forfattere m.v. "; 324,8; 305,9; 536,9; 576,4; 584,8; 544,6
"212101 Statens Kunstfond "; 8,5; 8,0; 4,1; 0,0; 0,0; 0,0
"21210110 Almindelig virksomhed "; 8,5; 8,0; 4,1; 0,0; 0,0; 0,0
"212102 Statens Kunstfond "; 93,8; 72,9; 70,8; 71,3; 75,2; 75,2
"21210210 Statens Kunstfonds Rådighedssum "; 10,6; 72,9; 70,8; 71,3; 75,2; 75,2
"21210220 Igangsætningsstipendier til yngre kunstnere "; 83,3; 0,0; 0,0; 0,0; 0,0; 0,0
"212103 Livsvarige ydelser "; 19,1; 21,4; 21,5; 21,5; 21,5; 21,5
"21210310 Hædersgaver "; 0,2; 0,3; 0,3; 0,3; 0,3; 0,3
"21210320 Indtægtsregulerede ydelser "; 16,9; 18,8; 18,8; 18,8; 18,8; 18,8
"21210330 Ydelser til enker efter kunstnere "; 0,8; 0,7; 0,7; 0,7; 0,7; 0,7
"21210340 Ikke indtægtsregulerede ydelser "; 1,2; 1,6; 1,7; 1,7; 1,7; 1,7
"212105 Billedkunstrådet "; 0,0; 22,0; 0,0; 0,0; 0,0; 0,0
"21210530 Billedkunst "; 0,0; 22,0; 0,0; 0,0; 0,0; 0,0
"212106 Øget kunstnerisk aktivitet og talentudvikling "; 0,0; 0,0; 40,0; 40,0; 40,0; 0,0
"21210610 Talentudvikling "; 0,0; 0,0; 40,0; 40,0; 40,0; 0,0
"212109 Litteraturrådet "; 11,0; 11,4; 0,0; 0,0; 0,0; 0,0
"21210910 Litteraturrådet "; 11,0; 11,4; 0,0; 0,0; 0,0; 0,0
"212110 Dansk Litteraturcenter "; 4,5; 4,9; 2,5; 0,0; 0,0; 0,0
"21211010 Dansk Litteraturcenter "; 4,5; 4,9; 2,5; 0,0; 0,0; 0,0
"212111 Biblioteksafgift "; 159,9; 141,4; 135,7; 141,6; 145,5; 145,5
"21211110 Biblioteksafgift "; 159,7; 140,4; 134,8; 140,7; 144,5; 144,5
"21211120 Efterregulering af biblioteksafgift "; 0,3; 1,0; 0,9; 0,9; 1,0; 1,0
"212121 Det Kongelige Akademi for de Skønne Kunster "; 4,5; 2,6; 2,7; 2,6; 2,4; 2,4
"21212110 Almindelig virksomhed "; 2,4; 2,4; 2,5; 2,4; 2,4; 2,4
"21212197 Andre tilskudsfinansierede aktiviteter "; 2,1; 0,2; 0,2; 0,2; 0,0; 0,0
"212131 Charlottenborg Udstillingsbygning "; 9,6; 9,6; 8,5; 8,4; 8,2; 8,2
"21213110 Almindelig virksomhed "; 9,6; 9,5; 8,4; 8,3; 8,1; 8,1
"21213197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"212133 Statens Værksteder "; 6,5; 6,6; 6,5; 6,5; 6,3; 6,3
"21213310 Almindelig virksomhed "; 6,5; 6,6; 6,5; 6,5; 6,3; 6,3
"212141 Forskellige tilskud til udstillingsvirksomhed "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"21214140 Udstillingssted for kunstnere "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"212145 Kunststyrelsen "; 0,0; 0,0; 45,6; 51,9; 49,2; 49,0
"21214510 Almindelig virksomhed "; 0,0; 0,0; 44,4; 50,2; 49,2; 49,0
"21214520 DCA Gallery - New York "; 0,0; 0,0; 1,2; 1,7; 0,0; 0,0
"212146 International kulturudveksling "; 0,0; 0,0; 12,1; 27,4; 28,2; 28,2
"21214610 International kulturudveksling "; 0,0; 0,0; 8,1; 19,3; 20,0; 20,0
"21214620 Den internationale præsentation af Danmark "; 0,0; 0,0; 4,0; 8,1; 8,2; 8,2
"212147 Kunstrådet "; 0,0; 0,0; 180,0; 195,0; 198,3; 198,3
"21214710 Litterære formål "; 0,0; 0,0; 10,9; 10,9; 11,3; 11,3
"21214720 Billedkunstformål "; 0,0; 0,0; 28,3; 32,7; 31,8; 31,8
"21214730 Musikformål "; 0,0; 0,0; 66,5; 66,4; 68,5; 68,5
"21214740 Musikdramatiske formål "; 0,0; 0,0; 6,6; 6,7; 6,9; 6,9
"21214750 Teaterformål "; 0,0; 0,0; 67,7; 68,3; 69,8; 69,8
"21214760 Litteraturpulje "; 0,0; 0,0; 0,0; 10,0; 10,0; 10,0
"212151 Informationscenter for dansk kunsthåndværk "; 4,1; 3,8; 5,1; 3,8; 3,6; 3,6
"21215110 Almindelig virksomhed "; 3,5; 3,7; 3,8; 3,7; 3,5; 3,5
"21215190 Indtægtsdækket virksomhed "; 0,6; 0,1; 0,1; 0,1; 0,1; 0,1
"21215197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 1,2; 0,0; 0,0; 0,0
"212152 Informationscenter for dansk kunsthåndværk "; 1,3; 1,3; 1,3; 1,4; 1,4; 1,4
"21215210 Informationscenter for dansk kunsthåndværk "; 1,3; 1,3; 1,3; 1,4; 1,4; 1,4
"212161 Søren Kierkegaard Forskningscenter "; 0,0; 0,0; 0,0; 5,0; 5,0; 5,0
"21216110 Søren Kierkegaard Forskningscenter "; 0,0; 0,0; 0,0; 5,0; 5,0; 5,0
"212171 Anlægsp. skabende og udøv. virksomhed "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"21217140 Akademiraadet, istandsættelse af kuppelsalen "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"2122 Musik "; 292,0; 265,6; 198,9; 194,8; 191,3; 191,3
"212201 Landsdelsorkestre "; 92,9; 84,9; 85,4; 83,5; 81,3; 81,3
"21220110 Landsdelsorkestre "; 92,9; 84,9; 85,4; 83,5; 81,3; 81,3
"212203 Tilskud til landsdelsorkestre "; 10,4; 6,6; 6,5; 6,5; 6,6; 6,6
"21220310 Tilskud til landsdelsorkestre "; 10,4; 6,6; 6,5; 6,5; 6,6; 6,6
"212216 Støtte til musikformål "; 81,9; 71,6; 0,0; 0,0; 0,0; 0,0
"21221610 Støtte til musikformål "; 81,9; 71,6; 0,0; 0,0; 0,0; 0,0
"212217 Musikskoler "; 77,8; 77,0; 77,4; 79,8; 77,7; 77,7
"21221710 Driftstilskud til musikskoler "; 77,5; 76,6; 77,0; 79,4; 77,3; 77,3
"21221720 KODA-afgift "; 0,4; 0,4; 0,4; 0,4; 0,4; 0,4
"212218 Rytmiske spillesteder "; 28,5; 25,5; 29,6; 25,0; 25,7; 25,7
"21221810 Honorarstøtte "; 9,2; 13,0; 10,5; 5,9; 6,6; 6,6
"21221820 Regionale spillesteder "; 19,3; 12,5; 19,1; 19,1; 19,1; 19,1
"212271 Anlægsprogram, musikområdet m.v. "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"21227127 Harsdorffs Hus, vedligeholdelse "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21227140 Køb og indretning af Harsdorffs Hus "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"21227145 Charlottenborg, indskudt etage mv. "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"2123 Teater "; 780,9; 739,5; 684,7; 817,5; 943,5; 1001,6
"212301 Det kongelige Teater og Kapel "; 413,6; 416,9; 428,8; 378,7; 491,6; 518,2
"21230110 Driftsbudget "; 413,6; 416,9; 428,8; 378,7; 491,6; 518,2
"212307 Diverse tilskud til operaformål "; 0,0; 0,0; 0,0; 0,6; 0,6; 0,6
"21230710 Tilskud til Århus Sommeropera "; 0,0; 0,0; 0,0; 0,6; 0,6; 0,6
"212331 Diverse tilskud "; 3,3; 0,0; 0,0; 0,0; 0,0; 0,0
"21233170 Nedskrivning af lån, Finansstyrelsen "; 3,3; 0,0; 0,0; 0,0; 0,0; 0,0
"212341 Den Jyske Opera og Det Danske Teater "; 25,4; 25,7; 24,9; 21,0; 20,5; 20,5
"21234110 Den Jyske Opera "; 16,1; 16,4; 16,6; 12,9; 12,6; 12,6
"21234120 Det Danske Teater "; 8,2; 8,2; 8,3; 8,1; 7,9; 7,9
"21234130 Særlig pulje t. støtte af børneteaterprojekt "; 1,1; 1,1; 0,0; 0,0; 0,0; 0,0
"212343 Det Rejsende Børneteater og Opsøgende Teater "; 6,6; 6,6; 6,6; 6,4; 6,3; 6,3
"21234310 Driftstilskud "; 6,6; 6,6; 6,6; 6,4; 6,3; 6,3
"212345 Landsdelsscenerne i Aarhus, Odense og Aalborg "; 63,4; 64,2; 65,5; 62,2; 60,6; 60,6
"21234510 Aarhus Teater "; 27,1; 27,4; 27,9; 26,6; 25,9; 25,9
"21234520 Odense Teater "; 20,3; 20,6; 21,2; 19,9; 19,4; 19,4
"21234530 Aalborg Teater "; 16,0; 16,2; 16,4; 15,7; 15,3; 15,3
"212347 Det Storkøbenhavnske Teaterfællesskab "; 32,3; 32,5; 32,7; 32,1; 31,4; 31,4
"21234710 Den Storkbh. Teaters.ordning, drifttilsk. "; 32,3; 32,5; 32,7; 32,1; 31,4; 31,4
"212348 Egnsteatre "; 28,9; 30,5; 37,9; 44,9; 45,1; 45,1
"21234810 Ref. af kommunale og amtsk. driftstilskud "; 28,9; 30,5; 37,9; 44,9; 45,1; 45,1
"212350 Små storbyteatre "; 19,5; 19,3; 19,4; 29,8; 27,9; 27,9
"21235010 Driftstils. t. små storbyteatre i kbh. m.v. "; 19,5; 19,3; 19,4; 29,8; 27,9; 27,9
"212353 Støtte til teatervirksomhed "; 76,4; 62,8; 0,0; 0,0; 0,0; 0,0
"21235310 Støtte til teatervirksomhed "; 76,4; 56,0; 0,0; 0,0; 0,0; 0,0
"21235320 Pulje til musikdramatiske formål "; 0,0; 6,8; 0,0; 0,0; 0,0; 0,0
"212355 Teaterabonnementsordningen "; 24,0; 23,2; 19,2; 23,1; 25,8; 25,8
"21235510 Tils. t. den landsdæk. teaterabb.ordn. "; 23,1; 22,5; 19,2; 23,1; 25,8; 25,8
"21235520 Tils. t. centrale organ. af teaterpub. "; 0,9; 0,7; 0,0; 0,0; 0,0; 0,0
"212356 Særlige teaterinitiativer "; 1,8; 1,9; 1,9; 0,0; 0,0; 0,0
"21235610 Peter Schaufuss Balletten "; 1,8; 1,9; 1,9; 0,0; 0,0; 0,0
"212357 Børneteater og opsøgende teater "; 12,0; 13,0; 13,4; 18,1; 18,6; 18,6
"21235710 Ref. af kom. og amtskom. udg. t. forest. "; 12,0; 13,0; 13,4; 18,1; 18,6; 18,6
"212358 Centrale publikumsorganisationer "; 0,0; 0,0; 0,9; 0,9; 0,9; 0,9
"21235810 Danmarks Teaterforening "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"21235820 Sydslesvigsk Forening "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"212359 Diverse tilskud til teaterformål "; 4,4; 3,9; 3,8; 3,7; 3,7; 3,7
"21235910 Udvalget for Børneteater og Opsøgende Teater "; 1,9; 1,8; 1,7; 1,7; 1,7; 1,7
"21235940 Dansens Hus "; 2,5; 2,1; 2,1; 2,0; 2,0; 2,0
"212360 Teaterudbud uden for storbyerne "; 1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"21236010 Teaterudbud uden for storbyerne "; 1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"212371 Anlægsprogram, teaterområdet "; 66,3; 8,2; 3,3; 0,0; 0,0; 0,0
"21237155 Det Kongelige Teater "; 3,9; 5,2; 0,3; 0,0; 0,0; 0,0
"21237161 Landsdelsscenerne, 4-årsaftale "; 3,0; 3,0; 3,0; 0,0; 0,0; 0,0
"21237170 Renovering af Nye Scene, udvendig "; 10,6; 0,0; 0,0; 0,0; 0,0; 0,0
"21237171 Renovering af Turbinehallerne "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"21237172 Renovering af Nye Scene, indvendig "; 48,7; 0,0; 0,0; 0,0; 0,0; 0,0
"212372 Det Kongelige Teater, nyt skuespilhus "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"21237220 Nyt skuespilhus ved Turbinehallerne "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"212373 Nyt Skuespilhus på Kvæsthusbroen "; 0,9; 30,8; 26,4; 196,0; 210,5; 242,0
"21237310 Nyt Skuespilhus på Kvæsthusbroen "; 0,9; 30,8; 26,4; 147,4; 210,5; 242,0
"21237320 Køb af Kvæsthusbroen "; 0,0; 0,0; 0,0; 48,6; 0,0; 0,0
"2124 Film "; 375,1; 393,6; 370,5; 364,4; 368,4; 367,8
"212402 Det Danske Filminstitut "; 122,3; 125,2; 117,1; 114,4; 114,4; 113,8
"21240210 Almindelig virksomhed "; 111,3; 111,7; 109,0; 106,3; 106,3; 105,7
"21240290 Indtægtsdækket virksomhed "; 6,8; 12,3; 6,8; 6,8; 6,8; 6,8
"21240295 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
