"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2006";"2007";"2008";"2009";"2010";"2011" 
"20986110 Stipendier til leveomkostninger "; 0,0; 5,8; 8,0; 8,0; 6,3; 6,3
"20986120 Stipendier til studieafgift "; 0,0; 8,2; 11,7; 11,5; 9,4; 9,4
"21 Kulturministeriet "; 0,0; 0,0; 11,4; 11,1; 11,1; 11,3
"211 Fællesudgifter "; 0,0; 0,0; -1,4; -1,5; -1,4; -1,2
"2111 Centralstyrelsen "; 0,0; 0,0; -1,4; -1,5; -1,4; -1,2
"211179 Reserver og budgetregulering "; 0,0; 0,0; -1,4; -1,5; -1,4; -1,2
"21117960 Reserve, øvrig drift "; 0,0; 0,0; 0,0; -0,1; 0,0; -0,1
"21117967 Budgetregulering "; 0,0; 0,0; -1,4; -1,4; -1,4; -1,1
"212 Skabende og udøvende virksomhed "; 0,0; 0,0; -0,1; -0,2; -0,3; -0,3
"2123 Teater "; 0,0; 0,0; -0,1; -0,2; -0,3; -0,3
"212345 Landsdelsscenerne i Aarhus, Odense og Aalborg "; 0,0; 0,0; -0,1; -0,2; -0,3; -0,3
"21234510 Aarhus Teater "; 0,0; 0,0; 0,0; -0,1; -0,1; -0,1
"21234520 Odense Teater "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"21234530 Aalborg Teater "; 0,0; 0,0; 0,0; 0,0; -0,1; -0,1
"213 Bevaring og formidling af kulturarven "; 0,0; 0,0; 13,0; 13,0; 13,0; 13,0
"2131 Biblioteker "; 0,0; 0,0; 12,0; 12,0; 12,0; 12,0
"213107 Lige muligheder "; 0,0; 0,0; 12,0; 12,0; 12,0; 12,0
"21310710 Bogstartsprogrammer "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"21310720 Medborgercentre "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"2133 Museer, fortidsminder, fredede bygninger mv. "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"213337 Diverse tilskud "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"21333768 Fregatten Jylland "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"214 Videregående uddannelse "; 0,0; 0,0; -0,1; -0,2; -0,2; -0,2
"2142 Andre uddannelsesaktiviteter "; 0,0; 0,0; -0,1; -0,2; -0,2; -0,2
"214225 Designskolen Kolding "; 0,0; 0,0; -0,1; -0,2; -0,2; -0,2
"21422550 Designskolen Kolding, driftstilskud "; 0,0; 0,0; -0,1; -0,2; -0,2; -0,2
"23 Miljøministeriet "; 0,0; 0,0; 3,6; -5,5; -29,6; -29,6
"231 Fællesudgifter "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"2311 Centralstyrelsen "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"231179 Reserver og budgetregulering "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"23117905 Reserve til jordfordelingsfond "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"232 Miljøbeskyttelse "; 0,0; 0,0; -17,4; -24,5; -29,6; -29,6
"2321 Fællesudgifter "; 0,0; 0,0; 2,0; 5,0; 0,0; 0,0
"232101 Miljøstyrelsen "; 0,0; 0,0; 2,0; 5,0; 0,0; 0,0
"23210166 Center for hormonforstyrrende stoffer "; 0,0; 0,0; 2,0; 5,0; 0,0; 0,0
"2323 Renere produkter m.v. "; 0,0; 0,0; -19,4; -29,5; -29,6; -29,6
"232305 Indsamling nikkel-cadmium-batterier "; 0,0; 0,0; -19,4; -29,5; -29,6; -29,6
"23230510 Indsamlingsordning vedr. NiCd-batterier "; 0,0; 0,0; -19,4; -29,5; -29,6; -29,6
"234 By- og Landskabsforvaltning m.v. "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"2341 By- og Landskabsforvaltning m.v. "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"234101 By- og Landskabsstyrelsen "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"23410130 Forbedret indsats for vand og natur "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"235 Skov- og Naturforvaltning m.v. "; 0,0; 0,0; 11,0; 19,0; 0,0; 0,0
"2351 Fællesudgifter "; 0,0; 0,0; 7,0; 9,0; 0,0; 0,0
"235101 Skov- og Naturstyrelsen "; 0,0; 0,0; 7,0; 9,0; 0,0; 0,0
"23510110 Driftsbudget "; 0,0; 0,0; 7,0; 9,0; 0,0; 0,0
"2352 Naturforvaltning m.v. "; 0,0; 0,0; 4,0; 10,0; 0,0; 0,0
"235202 Naturforvaltning m.v. "; 0,0; 0,0; 4,0; 10,0; 0,0; 0,0
"23520210 Naturforvaltningsprojekter "; 0,0; 0,0; 4,0; 10,0; 0,0; 0,0
"24 Fødevareministeriet "; 0,0; 0,0; 24,2; 26,9; 28,0; 28,0
"242 Generelle jordbrugs- og fiskeriforhold "; 0,0; 0,0; 6,8; 6,7; 6,2; 6,0
"2423 Struktur- og effektivitetsforbedringer "; 0,0; 0,0; 6,8; 6,7; 6,2; 6,0
"242317 Innovation, forskning og udvikling "; 0,0; 0,0; 6,8; 6,7; 6,2; 6,0
"24231710 Innovation, forskning og udvikling "; 0,0; 0,0; 6,8; 6,7; 6,2; 6,0
"243 Kontrol, sygdomsbekæmpelse og forskning "; 0,0; 0,0; 17,4; 20,2; 21,8; 22,0
"2432 Fødevarer og husdyrforhold "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"243279 Reserver og budgetregulering "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"24327910 Reserve til styrkelse af dyrevelfærd "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"2433 Forskning inden for fødevareområdet "; 0,0; 0,0; 12,4; 15,2; 16,8; 17,0
"243302 Tilskud til fødevareforskning "; 0,0; 0,0; 12,4; 15,2; 16,8; 17,0
"24330210 Forsk.akt. inden f. fødev.-og jordbrugsektor."; 0,0; 0,0; 11,6; 14,2; 15,7; 15,8
"24330220 Forsk. nat. og int.nat. forsk.aktiviteter m.v"; 0,0; 0,0; 0,8; 1,0; 1,1; 1,2
"28 Transportministeriet "; 0,0; 0,0; -39,6; 201,3; 186,3; 5,9
"281 Fællesudgifter "; 0,0; 0,0; -40,3; 10,3; 17,3; 0,9
"2811 Centralstyrelsen "; 0,0; 0,0; -40,3; 10,3; 17,3; 0,9
"281111 Pulje til sikkerhed og bedre kapacitet "; 0,0; 0,0; -45,5; -9,3; 0,0; 0,0
"28111110 Anlægspulje "; 0,0; 0,0; -45,5; -9,3; 0,0; 0,0
"281113 Anlægsreserve "; 0,0; 0,0; 2,0; 17,3; 17,3; 0,9
"28111310 Anlægsreserve "; 0,0; 0,0; 2,0; 17,3; 17,3; 0,9
"281171 Generelle puljer "; 0,0; 0,0; 3,2; 2,3; 0,0; 0,0
"28117111 Forundersøgelser vedrørende baneprojekter "; 0,0; 0,0; 3,2; 2,3; 0,0; 0,0
"282 Vejtrafik "; 0,0; 0,0; 58,3; 142,0; 115,0; 5,0
"2821 Veje "; 0,0; 0,0; 58,3; 142,0; 115,0; 5,0
"282110 Vejsektoropgaver, styring og samordning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"28211050 Styring af anlægsarbejder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"28211060 Styring af anlægspuljer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"282120 Anlæg af hovedlandeveje m.v. "; 0,0; 0,0; 11,0; 102,0; 95,0; 5,0
"28212010 Anlæg og forbedringer af hovedlandeveje "; 0,0; 0,0; 11,0; 102,0; 95,0; 5,0
"282121 Anlæg til fremme af sikkerhed og miljø "; 0,0; 0,0; 47,3; 40,0; 20,0; 0,0
"28212110 Anlæg, sikkerhed og miljø "; 0,0; 0,0; 10,0; 40,0; 20,0; 0,0
"28212130 Anlægspuljeprojekter "; 0,0; 0,0; 37,3; 0,0; 0,0; 0,0
"286 Banetrafik "; 0,0; 0,0; -57,6; 49,0; 54,0; 0,0
"2863 Banedanmark "; 0,0; 0,0; -57,6; 49,0; 54,0; 0,0
"286302 Banedanmark "; 0,0; 0,0; -65,6; 13,0; -2,0; 0,0
"28630270 Anlægs- og udlånsbevillinger "; 0,0; 0,0; -65,6; 0,0; -3,0; 0,0
"28630272 Pulje til overkørsler "; 0,0; 0,0; 0,0; 13,0; 1,0; 0,0
"286305 Banedk. - forny. og vedl.hold. af jernb.net "; 0,0; 0,0; 8,0; 36,0; 56,0; 0,0
"28630510 Driftsbudget, egentlig drift "; 0,0; 0,0; 8,0; 36,0; 56,0; 0,0
"29 Klima- og Energiministeriet "; 99,4; 100,1; 90,0; 88,6; 31,8; 26,1
"292 Energi "; 99,4; 100,1; 91,4; 90,0; 33,2; 27,4
"2921 Fællesudgifter "; 4,9; 4,9; 4,9; 4,9; 0,0; 0,0
"292101 Energistyrelsen "; 4,9; 4,9; 4,9; 4,9; 0,0; 0,0
"29210110 Almindelig virksomhed "; 4,9; 4,9; 4,9; 4,9; 0,0; 0,0
"2922 Forskning og udvikling "; 0,0; 0,0; 11,4; 10,0; 8,2; 2,4
"292201 Tilskud til energiforskning "; 0,0; 0,0; 11,4; 10,0; 8,2; 2,4
"29220110 Udbygn. af dansk energiforsk. og udvikling "; 0,0; 0,0; 11,4; 10,0; 8,2; 2,4
"2924 Udnyt. af vedvar. energi og energibespar. "; 0,0; 0,0; 30,0; 30,0; 25,0; 25,0
"292407 Kampagner til fremme af energibesparelser "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"29240710 Kampagner til fremme af energibesparelser "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"292408 Forsøgsordning for elbiler "; 0,0; 0,0; 10,0; 10,0; 5,0; 5,0
"29240810 Forsøgsordning for elbiler "; 0,0; 0,0; 10,0; 10,0; 5,0; 5,0
"2927 International miljøstøtte "; 94,5; 95,2; 45,1; 45,1; 0,0; 0,0
"292703 Klimaprojekter i udviklingslande "; 94,5; 95,2; 45,1; 45,1; 0,0; 0,0
"29270310 CO2-kreditter i udviklingslande "; 94,5; 95,2; 45,1; 45,1; 0,0; 0,0
"293 Meteorologi "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"2931 Meteorologi "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"293101 Danmarks Meteorologiske Institut "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"29310110 Almindelig virksomhed "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"294 Geologisk forskning og undersøgelser "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,8
"2941 Geologisk forskning og undersøgelser "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,8
"294101 GEUS "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,8
"29410110 Driftsbudget "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,8
"35 Generelle reserver "; 0,0; 0,0; -2292,0; -1447,8; -1676,2; -1914,8
"351 Reserver mv. "; 0,0; 0,0; -2292,0; -1447,8; -1676,2; -1914,8
"3511 Reserver mv. "; 0,0; 0,0; -2292,0; -1447,8; -1676,2; -1914,8
"351101 Merudgifter ved nye bevillingsforslag "; 0,0; 0,0; -350,0; -200,0; -200,0; -200,0
"35110110 Merudgifter ved nye bevillingsforslag "; 0,0; 0,0; -350,0; -200,0; -200,0; -200,0
"351103 Reserver til højt prioriterede områder "; 0,0; 0,0; -23,0; -24,0; 0,0; 0,0
"35110340 Reserve til højt prioriterede områder "; 0,0; 0,0; -23,0; -24,0; 0,0; 0,0
"351104 Satsreguleringspulje "; 0,0; 0,0; -745,6; -850,4; -715,8; -706,7
"35110410 Satsreguleringspulje "; 0,0; 0,0; -813,4; -1022,1; -923,5; -948,4
"35110420 Forslag til udmøntning "; 0,0; 0,0; 67,8; 171,7; 207,7; 241,7
"351105 Globaliseringspulje "; 0,0; 0,0; 50,0; 37,0; 45,0; 22,0
"35110540 Reserve til driftsudgifter til voksenlærlinge"; 0,0; 0,0; 50,0; 37,0; 45,0; 22,0
"351107 Pulje til bedre kvalitet "; 0,0; 0,0; -328,4; -612,4; -787,4; -802,1
"35110710 Resterende kvalitetspulje "; 0,0; 0,0; -332,4; -649,4; -824,9; -839,6
"35110730 DUT- og akt., (øvr. kval.) "; 0,0; 0,0; 4,0; 37,0; 37,5; 37,5
"351108 Reserve til meroptag på uddannelser "; 0,0; 0,0; 25,0; 37,0; 62,0; 75,0
"35110810 Reserve til merop på uddannelser "; 0,0; 0,0; 25,0; 37,0; 62,0; 75,0
"351117 Reserve, adminstrative servicecentre "; 0,0; 0,0; 0,0; 165,0; -80,0; -303,0
"35111710 Reserve til etablering og drift "; 0,0; 0,0; 0,0; 183,0; 169,0; 154,0
"35111720 Adm. servicecentre, budgetregulering "; 0,0; 0,0; 0,0; -18,0; -249,0; -457,0
"351118 Reserve til sundhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35111810 Reserve til sundhed "; 0,0; 0,0; -190,0; -300,0; -300,0; -300,0
"35111820 Budgetregulering "; 0,0; 0,0; 190,0; 300,0; 300,0; 300,0
"351119 Social- og sundhedsinitiativer "; 0,0; 0,0; 75,0; 0,0; 0,0; 0,0
"35111920 Social- og sundhedsinitiativer "; 0,0; 0,0; 75,0; 0,0; 0,0; 0,0
"351131 Reserve og budgetregulering vedr. kriminalfor "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35113110 Reserve vedrørende kriminalforsorgen "; 0,0; 0,0; -230,0; -240,0; -275,0; -320,0
"35113120 Budgetregulering vedrørende kriminalforsorgen"; 0,0; 0,0; 230,0; 240,0; 275,0; 320,0
"351134 Alternativer til dyreforsøg "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"35113410 Alternativer til dyreforsøg "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"351152 Omlægning af statslige aktiver "; 0,0; 0,0; -1000,0; 0,0; 0,0; 0,0
"35115210 Omlægning af statslige aktiver "; 0,0; 0,0; -1000,0; 0,0; 0,0; 0,0
"37 Renter "; 0,0; 0,0; 1587,0; 0,0; 0,0; 0,0
"375 Fonde "; 0,0; 0,0; 1587,0; 0,0; 0,0; 0,0
"3753 Finansieringsfonden vedr. Grundforskningsfond "; 0,0; 0,0; 1587,0; 0,0; 0,0; 0,0
"375301 Driftsbudget "; 0,0; 0,0; 1587,0; 0,0; 0,0; 0,0
"37530120 Overførsel til Danmarks Grundforskningsfond "; 0,0; 0,0; -65,0; 0,0; 0,0; 0,0
"37530140 Modtagne renter "; 0,0; 0,0; 42,1; 0,0; 0,0; 0,0
"37530150 Periodiserede renter "; 0,0; 0,0; 9,9; 0,0; 0,0; 0,0
"37530170 Modtaget kapitaltilførsel fra staten "; 0,0; 0,0; 1600,0; 0,0; 0,0; 0,0
"38 Skatter og afgifter "; 0,0; 0,0; -199,0; 0,0; 0,0; 0,0
"381 Skatter på indkomst og formue "; 0,0; 0,0; -200,0; 0,0; 0,0; 0,0
"3812 Børnefamilieydelse "; 0,0; 0,0; -200,0; 0,0; 0,0; 0,0
"381201 Børnefamilieydelse "; 0,0; 0,0; -200,0; 0,0; 0,0; 0,0
"38120110 Børnefamilieydelse, LB 972 2006 "; 0,0; 0,0; -200,0; 0,0; 0,0; 0,0
"382 Told- og forbrugsafgifter "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"3824 Miljøafgifter "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"382401 Miljøafgifter "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"38240130 Emballageafgift "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"41 Beholdningsbevægelser m.v. "; 0,0; 0,0; -124,3; 0,0; 0,0; 0,0
"411 Nedskrivning af emissionskurstab "; 0,0; 0,0; -9,9; 0,0; 0,0; 0,0
"4112 Periodiserede renter "; 0,0; 0,0; -9,9; 0,0; 0,0; 0,0
"411201 Periodiserede renter "; 0,0; 0,0; -9,9; 0,0; 0,0; 0,0
"41120170 Finansieringsfonden "; 0,0; 0,0; -9,9; 0,0; 0,0; 0,0
"412 Beholdningsbevægelser "; 0,0; 0,0; -114,4; 0,0; 0,0; 0,0
"4121 Statens beholdningsbevægelser "; 0,0; 0,0; -114,4; 0,0; 0,0; 0,0
"412101 Statens almindelige beholdningsbevægelser "; 0,0; 0,0; -114,4; 0,0; 0,0; 0,0
"41210130 Hensæt. vedr afgivne tilsagn "; 0,0; 0,0; -114,4; 0,0; 0,0; 0,0
"42 Afdrag på statsgælden (netto) "; 0,0; 0,0; -1856,0; 0,0; 0,0; 0,0
"421 Statens nettolånoptagelse "; 0,0; 0,0; -1856,0; 0,0; 0,0; 0,0
"4211 Indenlandsk statsgæld "; 0,0; 0,0; -1856,0; 0,0; 0,0; 0,0
"421101 Indenlandsk statsgæld "; 0,0; 0,0; -1856,0; 0,0; 0,0; 0,0
"42110162 Finansieringsfond ved. Grundforskningsfond "; 0,0; 0,0; -1606,8; 0,0; 0,0; 0,0
"42110170 Ikke fordelt låntagning "; 0,0; 0,0; -249,2; 0,0; 0,0; 0,0
