"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2002";"2003";"2004";"2005";"2006";"2007" 
"2031 Erhvervsuddannelser "; 0,0; 0,0; 1054,2; 948,6; 674,7; 439,2
"203101 Erhvervsuddannelser "; 0,0; 0,0; -66,9; 72,4; 51,1; 5,0
"20310110 Taxametertilskud til uddannelser "; 0,0; 0,0; 5,6; 56,7; 37,3; -0,9
"20310120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -38,0; 7,1; 6,4; 2,3
"20310125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -34,5; 8,6; 7,4; 3,6
"203111 Arbejdsgivernes Elevrefusion "; 0,0; 0,0; 1079,9; 904,3; 728,5; 590,8
"20311110 Indbetaling fra virksomheder til skolepraktik"; 0,0; 0,0; 369,5; 354,3; 344,9; 343,4
"20311120 Udbetaling af tilskud til lønrefusion "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"20311130 Tilskud til praktikpladsaftaler "; 0,0; 0,0; 95,0; 95,0; 95,0; 45,0
"20311150 befordringstilskud til skolepraktikelever "; 0,0; 0,0; 35,0; 35,0; 35,0; 35,0
"20311160 Elevgodtgørelse og skolepraktikydelse "; 0,0; 0,0; 584,1; 423,7; 257,3; 171,1
"203112 Skolepraktik "; 0,0; 0,0; 41,2; -28,1; -104,9; -156,6
"20311210 Undervisningstaxametertilskud "; 0,0; 0,0; 31,1; -14,2; -64,9; -103,4
"20311220 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 5,7; -8,1; -23,0; -30,6
"20311225 Bygningstaxametertilskud "; 0,0; 0,0; 4,4; -5,8; -17,0; -22,6
"2033 Landbrugets grunduddannelse "; 0,0; 0,0; -3,7; -1,3; 0,2; 0,9
"203301 Landbrugets grunduddannelse "; 0,0; 0,0; -3,7; -1,3; 0,2; 0,9
"20330110 Taxametertilskud til uddannelser "; 0,0; 0,0; -1,5; -0,1; 0,7; 1,1
"20330120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -1,2; -0,7; -0,3; -0,1
"20330125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -1,0; -0,5; -0,2; -0,1
"2034 Adgangsgivende kurser m.v. "; 0,0; 0,0; -8,0; -7,7; -7,6; -7,4
"203401 Adgangsgivende kurser m.v. "; 0,0; 0,0; -8,0; -7,7; -7,6; -7,4
"20340110 Taxametertilskud til uddannelser "; 0,0; 0,0; -7,1; -6,8; -6,8; -6,6
"20340120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -0,9; -0,9; -0,8; -0,8
"2038 Tilskud m.v. til institutioner for erhvervs. "; 0,0; 0,0; 35,0; 35,0; 33,7; 33,7
"203802 Grundtilskud m.v. til erhvervsskoler "; 0,0; 0,0; 1,3; 1,3; 0,0; 0,0
"20380215 Grundtilskud erhvervsrettet uddannelse "; 0,0; 0,0; 1,3; 1,3; 0,0; 0,0
"203804 Ikke-aktivitetsbest. bygningstaxa. m.v. "; 0,0; 0,0; 33,7; 33,7; 33,7; 33,7
"20380426 Øvrige elementer i bygningstaxameterordningen"; 0,0; 0,0; 33,7; 33,7; 33,7; 33,7
"2039 Forsøg og udvikling m.v., ungdomsuddannelser "; 0,0; 0,0; -42,2; -42,2; -42,2; -0,3
"203901 Tilskudspuljer til forsøg, udvik. og uddann. "; 0,0; 0,0; -42,2; -42,2; -42,2; -0,3
"20390110 Udvikling m.v. "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"20390140 Forsøg med fleksible uddannelsesaftale "; 0,0; 0,0; 5,1; 5,1; 5,1; 0,0
"20390145 generel styrkelse af det praktikpladsopsøgen "; 0,0; 0,0; 3,0; 3,0; 3,0; 0,0
"20390160 Fornyelse af erhvervsuddannelserne "; 0,0; 0,0; -56,2; -56,2; -56,2; 0,0
"20390165 Udvikling af nye korte erhvervsuddannelser "; 0,0; 0,0; 6,2; 6,2; 6,2; 0,0
"204 Gymnasiale uddannelser "; 0,0; 0,0; 23,3; 38,4; 54,4; 56,6
"2041 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; 20,5; 37,3; 52,6; 54,7
"204101 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; 20,5; 37,3; 52,6; 54,7
"20410110 Taxametertilskud til uddannelser "; 0,0; 0,0; 20,1; 34,2; 45,2; 45,3
"20410120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 0,1; 1,6; 4,1; 5,3
"20410125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; 0,3; 1,5; 3,3; 4,1
"2042 Offentlig gymnasie- og hf-uddannelse "; 0,0; 0,0; -1,1; -1,1; -1,1; -1,1
"204201 Hf-kurser ved Centre for Videregående Udd. "; 0,0; 0,0; -1,1; -1,1; -1,1; -1,1
"20420110 Hf-kurser ved Centre for Videregående Udd. "; 0,0; 0,0; -1,2; -1,2; -1,2; -1,2
"20420115 Tilskud til svært handicappede "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"2043 Privat gymnasie- og hf-uddannelse m.v. "; 0,0; 0,0; 3,9; 3,9; 3,9; 3,9
"204301 Private gymnasier og hf-kurser m.v. "; 0,0; 0,0; 11,9; 11,9; 11,9; 11,9
"20430110 Generelle driftstilskud "; 0,0; 0,0; 8,9; 8,9; 8,9; 8,9
"20430111 Bygningstilskud "; 0,0; 0,0; 0,9; 0,9; 0,9; 0,9
"20430120 Tilskud til kostafdelinger ved private gym. "; 0,0; 0,0; 1,4; 1,4; 1,4; 1,4
"20430130 Elevstøtte til elever ved private gymnasier "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"204303 Amtskommunale bidrag vedrørende gym. og hf "; 0,0; 0,0; -8,0; -8,0; -8,0; -8,0
"20430310 Gymnasier og hf-kurser, amtskommunale bidrag "; 0,0; 0,0; -8,0; -8,0; -8,0; -8,0
"2049 Forsøgsvirks. og udviklingsarb. i forb. gym. "; 0,0; 0,0; 0,0; -1,7; -1,0; -0,9
"204901 Forsøgs- og udviklingsarbejde m.v. gym. udd. "; 0,0; 0,0; 0,0; -1,7; -1,0; -0,9
"20490110 Udvikling og efteruddannelse m.v. "; 0,0; 0,0; 0,0; -1,7; -1,0; -0,9
"205 Andre ungdomsuddannelser m.v. "; 0,0; 0,0; 15,6; 13,1; 13,2; 13,2
"2051 Andre ungdomsuddannelser "; 0,0; 0,0; 10,6; 8,1; 8,2; 8,2
"205111 Produktionsskoler "; 0,0; 0,0; 6,9; 4,5; 4,5; 4,5
"20511110 Taxametertilskud til drift "; 0,0; 0,0; 4,5; 4,5; 4,5; 4,5
"20511120 Bygningstaxametertilskud "; 0,0; 0,0; 2,4; 0,0; 0,0; 0,0
"205112 Skoleydelse ved produktionsskoler "; 0,0; 0,0; 3,7; 3,6; 3,7; 3,7
"20511210 Skoleydelse "; 0,0; 0,0; 1,7; 1,6; 1,7; 1,7
"20511220 Løn til produktionsskolelærlinge "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"2059 Forsøg og udvikling m.v. "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"205901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"20590130 Igangsættelsestilskud til udslusning "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"206 Videregående uddannelser "; 0,0; 0,0; -19,3; -50,8; -53,8; -54,1
"2061 Tilskud til videregående uddannelser m.v. "; 0,0; 0,0; -21,8; -45,5; -52,2; -52,5
"206101 Tilskud til videregående uddannelser "; 0,0; 0,0; -23,3; -42,0; -38,2; -38,0
"20610110 Taxametertilskud til uddannelser "; 0,0; 0,0; -23,5; -39,7; -34,0; -33,1
"20610120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 0,2; -2,3; -4,2; -4,9
"206102 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; 6,0; 1,0; -1,0; -1,5
"20610210 Bygningstaxametertilskud til korte og mll.udd"; 0,0; 0,0; 6,0; 0,9; -1,1; -1,5
"20610230 Bygningstaxameter til uddannelser "; 0,0; 0,0; 0,0; 0,1; 0,1; 0,0
"206103 Kapitaludgifter m.v., ikke-aktiv., videreg. "; 0,0; 0,0; -1,3; -1,3; -10,0; -10,0
"20610310 Kapitaludgifter "; 0,0; 0,0; 0,0; 0,0; -10,0; -10,0
"20610316 Grundtilskud til selvejende institutioner "; 0,0; 0,0; -1,3; -1,3; 0,0; 0,0
"206104 Særlige bevillinger "; 0,0; 0,0; -3,2; -3,2; -3,0; -3,0
"20610414 Videregående uddannelsesinst. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20610450 Godtgørelse til skovarbejdere "; 0,0; 0,0; -3,2; -3,2; -3,0; -3,0
"2062 Institutioner med mellemlange videreg. udd. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"206215 Danmarks Journalisthøjskole "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20621510 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"2069 Forsøg og udvikling m.v. "; 0,0; 0,0; 2,5; -5,3; -1,6; -1,6
"206901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 2,5; -5,3; -1,6; -1,6
"20690110 Udvikling m.v. "; 0,0; 0,0; 0,0; -7,8; -4,1; -4,1
"20690121 Institutionsudvikling på de videregående udd."; 0,0; 0,0; 2,5; 2,5; 2,5; 2,5
"207 Folkeoplysning samt voksen-, efter- og vid. "; 0,0; 0,0; -165,3; -167,0; -172,5; -158,9
"2071 Folkeoplysning "; 0,0; 0,0; 35,8; 37,0; 24,4; 19,8
"207101 Folkehøjskoler "; 0,0; 0,0; 31,0; 31,5; 20,2; 15,9
"20710115 Driftstilskud "; 0,0; 0,0; 14,9; 14,6; 5,9; 2,5
"20710120 Tilskud til nedsættelse af egenbetaling "; 0,0; 0,0; 17,0; 14,9; 14,1; 13,8
"20710125 Bygningstilskud "; 0,0; 0,0; 0,1; 3,0; 1,2; 0,5
"20710130 Tilskud til svært handicappede "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"20710135 Tilskud til specialundervisning "; 0,0; 0,0; 0,2; 0,1; 0,1; 0,1
"20710140 Tillægstakster til særligt prioriterede elev "; 0,0; 0,0; -1,6; -0,8; -0,6; -0,3
"20710145 Elevstøtte "; 0,0; 0,0; 0,5; -0,2; -0,4; -0,6
"20710150 Elevstøtte for elever under 18 år "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"207105 Kommunale bidrag vedrørende ungdomshøjskoler "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"20710510 Kommunale bidrag vedrørende ungdomshøjskoler "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"207111 Husholdningsskoler og håndarbejdsskoler "; 0,0; 0,0; 2,5; 3,1; 3,1; 3,1
"20711115 Driftstilskud "; 0,0; 0,0; -0,2; 0,0; 0,0; 0,0
"20711120 Tilskud til nedsættelse af egenbetaling "; 0,0; 0,0; 1,9; 1,9; 1,8; 1,8
"20711140 Tillægstakster til særligt prioriterede elevg"; 0,0; 0,0; 0,8; 1,1; 1,2; 1,2
"20711150 Elevstøtte for elever under 18 år "; 0,0; 0,0; 0,0; 0,1; 0,1; 0,1
"207112 Kommunale og amtskommunale bidrag "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"20711210 Kommunale bidrag vedrørende hus.- og hånd "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"207121 Grundtilskud m.v. til folkehøjsk. hus og hånd "; 0,0; 0,0; 0,6; 1,9; 0,6; 0,3
"20712115 Grundtilskud til folkehøjskoler "; 0,0; 0,0; 0,6; 1,9; 0,6; 0,3
"207141 Diverse tilskud "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"20714150 Nye EU-medlemslande, deltagere på folkehøjsk."; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"2072 Arbejdsmarkedsuddannelser m.v. "; 0,0; 0,0; -229,5; -230,3; -230,3; -212,7
"207201 Arbejdsmarkedsuddannelser m.v. "; 0,0; 0,0; 849,8; 849,8; 849,8; 849,8
"20720110 Taxametertilskud til uddannelser "; 0,0; 0,0; 477,4; 477,4; 477,4; 477,4
"20720120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 258,5; 258,5; 258,5; 258,5
"20720130 Taxametertilskud til bygningsudgifter "; 0,0; 0,0; 113,9; 113,9; 113,9; 113,9
"207203 Åben uddannelse og deltidsuddannelser, REVE "; 0,0; 0,0; 150,9; 150,9; 150,9; 150,9
"20720310 Taxametertilskud til uddannelser "; 0,0; 0,0; 105,5; 105,5; 105,5; 105,5
"20720320 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 27,0; 27,0; 27,0; 27,0
"20720330 Taxametertilskud til bygningsudgifter "; 0,0; 0,0; 18,4; 18,4; 18,4; 18,4
"207213 AMU "; 0,0; 0,0; -977,4; -977,4; -977,4; -977,4
"20721310 Taxametertilskud til uddannelser "; 0,0; 0,0; -546,9; -546,9; -546,9; -546,9
"20721320 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -275,3; -275,3; -275,3; -275,3
"20721330 Bygningstaxameter "; 0,0; 0,0; -118,9; -118,9; -118,9; -118,9
"20721335 Overgangsordning vedr. bygningsudgifter AMU "; 0,0; 0,0; -36,3; -36,3; -36,3; -36,3
"207231 Åben uddannelse finansieret af AUF "; 0,0; 0,0; -257,6; -257,6; -257,6; -257,6
"20723110 Taxametertilskud til uddannelse "; 0,0; 0,0; -181,1; -181,1; -181,1; -181,1
"20723120 Fællesudgifter "; 0,0; 0,0; -54,2; -54,2; -54,2; -54,2
"20723130 Bygningstaxameter "; 0,0; 0,0; -22,3; -22,3; -22,3; -22,3
"207241 Træningsskolens arbejdsmarkedsuddannelser "; 0,0; 0,0; 0,8; 0,0; 0,0; 17,6
"20724110 Taxametertilskud til uddannelser "; 0,0; 0,0; 0,5; 0,0; 0,0; 10,1
"20724120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 0,1; 0,0; 0,0; 2,4
"20724125 Bygningstaxametertilskud "; 0,0; 0,0; 0,2; 0,0; 0,0; 3,4
"20724130 Tillægstaxametertilskud "; 0,0; 0,0; 0,0; 0,0; 0,0; 1,7
"207252 Forsøg med Voksen-TAMU "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"20725210 Drift af uddannelsesinstitution, løn "; 0,0; 0,0; 5,9; 5,9; 5,9; 5,9
"20725220 Drift af uddannelsesinstitution "; 0,0; 0,0; -1,9; -1,9; -1,9; -1,9
"2074 Almen voksenuddannelse "; 0,0; 0,0; -13,6; -10,0; -4,9; -4,8
"207422 Forberedende voksenundervisning, amtslig ref "; 0,0; 0,0; -13,6; -10,0; -4,9; -4,8
"20742210 Almindelig virksomhed "; 0,0; 0,0; -13,6; -10,0; -4,9; -4,8
"2075 Åben uddannelse "; 0,0; 0,0; 9,6; 9,9; 8,4; 9,0
"207501 Åben uddannelse "; 0,0; 0,0; 10,3; 9,9; 8,4; 9,0
"20750110 Taxametertilskud til uddannelser "; 0,0; 0,0; 12,1; 10,3; 10,0; 10,5
"20750120 Bygningstaxametertilskud til selvejende "; 0,0; 0,0; -1,8; -0,5; -1,6; -1,5
"20750130 Bygningstaxameter til uddannelser "; 0,0; 0,0; 0,0; 0,1; 0,0; 0,0
"207503 Åu-aktiviteter omfattet af tilskudsloft "; 0,0; 0,0; -0,7; 0,0; 0,0; 0,0
"20750320 Bygningstaxametertilskud "; 0,0; 0,0; -0,7; 0,0; 0,0; 0,0
"2076 Andre efter- og videreuddannelser "; 0,0; 0,0; -1,3; -1,4; -1,4; -1,3
"207601 Erhvervspædagogiske læreruddannelser "; 0,0; 0,0; -1,3; -1,4; -1,4; -1,3
"20760110 Taxametertilskud til uddannelser "; 0,0; 0,0; -1,1; -1,0; -1,0; -0,9
"20760120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -0,1; -0,2; -0,2; -0,2
"20760125 Bygningstaxametertilskud "; 0,0; 0,0; -0,1; -0,2; -0,2; -0,2
"2079 Forsøgs- og udviklingsarbejde, folkeoplysning "; 0,0; 0,0; 33,7; 27,8; 31,3; 31,1
"207901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 1,0; -6,3; -2,8; -2,8
"20790110 Udvikling og efteruddannelse m.v. "; 0,0; 0,0; 1,0; -6,3; -2,8; -2,8
"207903 Særlige uddannelsesprog., pulje til forsøg "; 0,0; 0,0; 0,4; 2,1; 2,4; 2,4
"20790330 Netværksinitiativ for læsesvage personer "; 0,0; 0,0; 0,4; 2,1; 2,4; 2,4
"207905 Puljer under AUF "; 0,0; 0,0; 32,3; 32,0; 31,7; 31,5
"20790510 Forsøg og udvikling "; 0,0; 0,0; 0,0; 4,0; 8,7; 13,2
"20790520 Tilskud til efteruddannelsesudvalg "; 0,0; 0,0; 0,0; -4,3; -9,3; -14,0
"20790530 Udvikling af uddannelse og drift af lærerudd."; 0,0; 0,0; -4,0; -4,0; -4,0; -4,0
"20790550 Overgangsordninger vedr. bygningsudgifter AMU"; 0,0; 0,0; 36,3; 36,3; 36,3; 36,3
"208 Tværgående og internationale aktiviteter "; 0,0; 0,0; 17,5; 16,0; 16,0; 13,8
"2082 Informations- og kommunikationsteknologi "; 0,0; 0,0; 14,8; 14,4; 14,1; 13,8
"208202 IT-ydelser til uddannelsessektoren "; 0,0; 0,0; -2,6; -2,2; -2,1; -2,0
"20820210 IT-ydelser til uddannelsessektoren "; 0,0; 0,0; -2,6; -2,2; -2,1; -2,0
"208207 IT-ydelser til uddannelsessektoren "; 0,0; 0,0; 2,6; 2,2; 2,1; 2,0
"20820710 IT-ydelser til uddannelsessektoren "; 0,0; 0,0; 2,6; 2,2; 2,1; 2,0
"208211 UNI-C. Danmarks edb-center for udd. og forsk. "; 0,0; 0,0; 14,8; 14,4; 14,1; 13,8
"20821110 UNI-C, Danmarks IT-Center for Uddannelse "; 0,0; 0,0; 14,8; 14,4; 14,1; 13,8
"2084 International virksomhed "; 0,0; 0,0; 1,4; 2,5; 2,5; 1,4
"208421 Anden international virksomhed "; 0,0; 0,0; 1,1; 2,2; 2,2; 1,1
"20842110 Internationalt samarbejde "; 0,0; 0,0; -1,4; -0,4; -0,3; -0,3
"20842125 Dansk-islandsk samarbejde "; 0,0; 0,0; 2,5; 2,6; 2,5; 1,4
"208431 Europaskolerne "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"20843110 Almindelig virksomhed "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"208451 Center for Information og Rådgivning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20845120 Udlæg for tilskud fra EU-programmidler "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"2089 Forsøg og udvikling, internationale aktivitet "; 0,0; 0,0; 1,3; -0,9; -0,6; -1,4
"208901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 1,3; -0,9; -0,6; -1,4
"20890110 Udvikling m.v. "; 0,0; 0,0; 1,3; -0,9; -0,6; -1,4
"209 Støtteordninger m.v. "; 0,0; 0,0; -1006,7; -881,2; -855,6; -742,3
"2091 Statens uddannelsesstøtte "; 0,0; 0,0; 22,8; 150,1; 174,9; 276,6
"209101 Stipendier "; 0,0; 0,0; 111,0; 225,6; 273,6; 283,5
"20910110 Stipendier "; 0,0; 0,0; 111,0; 225,6; 273,6; 283,5
"209111 Lånevirksomhed "; 0,0; 0,0; -58,5; -65,6; -64,5; -73,4
"20911110 Studielån, statslån og FM-gæld "; 0,0; 0,0; -12,0; -9,0; 0,0; 3,0
"20911115 Statslån og studielån, Finansstyrelsen "; 0,0; 0,0; -59,5; -68,6; -67,5; -76,4
"20911120 Genudlån "; 0,0; 0,0; 13,0; 12,0; 3,0; 0,0
"209112 Forrentning af lånevirksomhed "; 0,0; 0,0; -31,9; -12,2; -36,5; 64,2
"20911215 Renter af studielån (adm. af Finansstyrelsen)"; 0,0; 0,0; 49,4; 58,3; 57,2; 66,1
"20911220 Forrentning af genudlån "; 0,0; 0,0; -81,3; -70,5; -93,7; -1,9
"209113 Forrentning af øvrig lånevirksomhed "; 0,0; 0,0; 1,5; 1,5; 1,5; 1,5
"20911315 Renter af statslån (adm. af Finansstyrelsen) "; 0,0; 0,0; 1,5; 1,5; 1,5; 1,5
"209121 Tillæg "; 0,0; 0,0; 0,7; 0,8; 0,8; 0,8
"20912110 Tillæg vedrørende indtægtskontrollen "; 0,0; 0,0; 0,7; 0,8; 0,8; 0,8
"2093 Støtteordninger for voksne "; 0,0; 0,0; -1024,8; -1024,8; -1024,8; -1014,0
"209311 Statens voksenuddannelsesstøtte "; 0,0; 0,0; -70,7; -70,7; -70,7; -70,7
"20931110 Statens voksenuddannelsesstøtte "; 0,0; 0,0; -70,7; -70,7; -70,7; -70,7
"209323 Deltagerstøtte vedrørende TAMU-aktiviteten "; 0,0; 0,0; 0,0; 0,0; 0,0; 10,8
"20932310 Godtgørelse "; 0,0; 0,0; 0,0; 0,0; 0,0; 10,5
"20932320 Befordringstilskud "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,3
"209325 Deltagerstøtte "; 0,0; 0,0; 93,2; 93,2; 93,2; 93,2
"20932510 Godtgørelse vedrørende arbejdsmarkedsuddannel"; 0,0; 0,0; -874,8; -874,8; -874,8; -874,8
"20932515 Godtgørelse vedr. arbejdsmarkedsuddannelser "; 0,0; 0,0; 946,8; 946,8; 946,8; 946,8
"20932520 Godtgørelse vedr. åben uddannelse. AUF "; 0,0; 0,0; -152,0; -152,0; -152,0; -152,0
"20932525 Godtgørelse vedrørende åben uddannelse. REVE "; 0,0; 0,0; 173,7; 173,7; 173,7; 173,7
"20932530 Befordringstilskud "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"20932540 Tilskud til kost og logi "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"209327 Indbetaling fra virksomheder. Deltagerstøtte "; 0,0; 0,0; -1047,3; -1047,3; -1047,3; -1047,3
"20932710 Indtægt fra virksomheder til godtgørelse "; 0,0; 0,0; -1047,3; -1047,3; -1047,3; -1047,3
"2098 Forskellige støtteordninger "; 0,0; 0,0; -4,7; -6,5; -5,7; -4,9
"209811 Tilskud til udvekslingsophold for unge "; 0,0; 0,0; -2,4; -1,6; -0,8; 0,0
"20981110 Udbetaling af stipendier til udvekslingsoph. "; 0,0; 0,0; -2,4; -1,6; -0,8; 0,0
"209841 Bonus til elever over 18 år i lønnet praktik "; 0,0; 0,0; -6,0; -6,0; -6,0; -6,0
"20984110 Bonus til elever i lønnet praktik "; 0,0; 0,0; -6,0; -6,0; -6,0; -6,0
"209851 Statslig elevstøtte til efterskoler "; 0,0; 0,0; 3,7; 1,1; 1,1; 1,1
"20985110 Statslig elevstøtte "; 0,0; 0,0; 0,0; -2,6; -2,6; -2,6
"20985120 Individuel supplerende elevstøtte "; 0,0; 0,0; 3,7; 3,7; 3,7; 3,7
"21 Kulturministeriet "; 0,0; 0,0; 60,9; 238,0; 148,3; 243,6
"211 Fællesudgifter "; 0,0; 0,0; 80,7; 67,6; 68,0; 74,5
"2111 Centralstyrelsen "; 0,0; 0,0; 80,7; 67,6; 68,0; 74,5
"211101 Departementet "; 0,0; 0,0; 2,2; 0,9; 0,1; -1,6
"21110110 Departementet "; 0,0; 0,0; 2,2; 0,9; 0,1; -1,6
"211123 Forskellige tilskud "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21112320 Det danske Sprog- og Litteraturselskab "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"211132 Kulturel rammebevilling "; 0,0; 0,0; 102,1; 83,0; 83,0; 82,8
"21113210 Musik "; 0,0; 0,0; 24,0; 6,4; 6,4; 6,4
"21113220 Teater "; 0,0; 0,0; 31,4; 30,9; 30,9; 30,9
"21113240 Museer "; 0,0; 0,0; 46,7; 45,7; 45,7; 45,5
"211135 Medie- og Tilskudssekretariatet "; 0,0; 0,0; -3,8; -3,5; -3,5; -3,5
"21113510 Almindelig virksomhed "; 0,0; 0,0; -3,8; -3,5; -3,5; -3,5
"211155 Blade og tidsskrifter "; 0,0; 0,0; -5,1; 0,0; 0,0; 0,0
"21115510 Blade og tidsskrifter "; 0,0; 0,0; -5,1; 0,0; 0,0; 0,0
"211178 Omstillingspulje "; 0,0; 0,0; -5,3; -6,5; -5,1; 0,0
"21117810 Omstillingspulje, løn "; 0,0; 0,0; -1,8; -1,7; -2,0; 0,0
"21117820 Omstillingspulje, øvrig drift "; 0,0; 0,0; -3,5; -4,8; -3,1; 0,0
"211179 Reserver og budgetregulering "; 0,0; 0,0; -9,4; -6,3; -6,5; -3,2
"21117910 Reserve, lønsum "; 0,0; 0,0; -1,9; -2,2; -4,0; 0,0
"21117926 Digitalisering på kulturområdet, løn "; 0,0; 0,0; -0,8; 0,0; 0,0; 0,0
"21117928 Digitalisering på kulturområdet, øvrig drift "; 0,0; 0,0; -0,6; 0,0; 0,0; 0,0
"21117960 Reserve, øvrig drift "; 0,0; 0,0; -6,1; -4,1; -2,5; -3,2
"212 Skabende og udøvende virksomhed "; 0,0; 0,0; -37,0; -16,2; -16,7; -16,7
"2121 Støtte til kunstnere, forfattere m.v. "; 0,0; 0,0; 2,4; 2,3; 2,3; 2,3
"212145 Kunststyrelsen "; 0,0; 0,0; 2,4; 2,3; 2,3; 2,3
"21214510 Almindelig virksomhed "; 0,0; 0,0; 2,4; 2,3; 2,3; 2,3
"2122 Musik "; 0,0; 0,0; -24,0; -6,4; -6,4; -6,4
"212201 Landsdelsorkestre "; 0,0; 0,0; -17,5; 0,0; 0,0; 0,0
"21220130 Aalborg Symfoniorkester "; 0,0; 0,0; -17,5; 0,0; 0,0; 0,0
"212217 Musikskoler "; 0,0; 0,0; -6,5; -6,4; -6,4; -6,4
"21221710 Driftstilskud til musikskoler "; 0,0; 0,0; -6,5; -6,4; -6,4; -6,4
"2123 Teater "; 0,0; 0,0; -15,4; -12,1; -12,6; -12,6
"212301 Det Kongelige Teater og Kapel "; 0,0; 0,0; 0,0; 2,8; 2,3; 2,3
"21230110 Driftsbudget "; 0,0; 0,0; 0,0; 2,8; 2,3; 2,3
"212307 Diverse tilskud til operaformål "; 0,0; 0,0; -0,6; -0,6; -0,6; -0,6
"21230710 Tilskud til Århus Sommeropera "; 0,0; 0,0; -0,6; -0,6; -0,6; -0,6
"212341 Den Jyske Opera og Det Danske Teater "; 0,0; 0,0; 5,7; 5,5; 5,2; 5,1
"21234110 Den Jyske Opera "; 0,0; 0,0; 5,7; 5,5; 5,2; 5,1
"212345 Landsdelsscenerne i Aarhus, Odense og Aalborg "; 0,0; 0,0; 0,4; 0,8; 1,2; 1,5
"21234530 Aalborg Teater "; 0,0; 0,0; 0,4; 0,8; 1,2; 1,5
"212347 Det Storkøbenhavnske Teaterfællesskab "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"21234710 Den Storkbh. Teaters.ordning, drifttilsk. "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"212348 Egnsteatre "; 0,0; 0,0; -10,8; -10,6; -10,6; -10,6
"21234810 Ref. af kommunale og amtsk. driftstilskud "; 0,0; 0,0; -10,8; -10,6; -10,6; -10,6
"212350 Små storbyteatre "; 0,0; 0,0; -10,9; -10,6; -10,6; -10,6
"21235010 Driftstils. t. små storbyteatre i kbh. m.v. "; 0,0; 0,0; -10,9; -10,6; -10,6; -10,6
"212355 Teaterabonnementsordningen "; 0,0; 0,0; -3,9; -3,9; -3,9; -3,9
"21235510 Tils. t. den landsdæk. teaterabb.ordn. "; 0,0; 0,0; -3,9; -3,9; -3,9; -3,9
