"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2001";"2002";"2003";"2004";"2005";"2006" 
"191705 Forskningens Højhastighedsnet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19170510 Højhastighedsnet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"192 Forskning og universitetsuddannelser "; 0,0; 0,0; 231,4; 282,3; 574,9; 90,2
"1921 Fællesbevillinger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"192107 Studenterrådgivningen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19210790 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1922 Universiteter "; 0,0; 0,0; 159,6; 75,3; 96,1; 135,1
"192201 Københavns Universitet "; 0,0; 0,0; 69,1; 42,7; 56,0; 75,5
"19220110 Almindelig virksomhed "; 0,0; 0,0; 69,1; 42,7; 56,0; 75,5
"192205 Aarhus Universitet "; 0,0; 0,0; 27,8; 2,1; 1,7; 8,9
"19220510 Almindelig virksomhed "; 0,0; 0,0; 27,8; 2,1; 1,7; 8,9
"192211 Syddansk Universitet "; 0,0; 0,0; 36,4; 33,4; 38,8; 46,5
"19221110 Almindelig virksomhed "; 0,0; 0,0; 36,4; 33,4; 38,8; 46,5
"192215 Roskilde Universitetscenter "; 0,0; 0,0; 9,4; -0,2; 5,4; 7,6
"19221510 Almindelig virksomhed "; 0,0; 0,0; 9,4; -0,2; 5,4; 7,6
"192217 Aalborg Universitet "; 0,0; 0,0; 16,9; -2,7; -5,8; -3,4
"19221710 Almindelig virksomhed "; 0,0; 0,0; 16,9; -2,7; -5,8; -3,4
"1923 Handelshøjskoler "; 0,0; 0,0; 11,6; 3,5; 7,3; 17,7
"192301 Handelshøjskolen i København "; 0,0; 0,0; 4,9; -2,3; -3,1; 0,1
"19230110 Almindelig virksomhed "; 0,0; 0,0; 4,9; -2,3; -3,1; 0,1
"192311 Handelshøjskolen i Århus "; 0,0; 0,0; 6,7; 5,8; 10,4; 17,6
"19231110 Almindelig virksomhed "; 0,0; 0,0; 6,7; 5,8; 10,4; 17,6
"1924 Øvrige universitetslovinstitutioner "; 0,0; 0,0; 32,7; 15,1; 15,0; 14,6
"192405 Danmarks Farmaceutiske Højskole "; 0,0; 0,0; 4,5; 2,2; 2,6; 2,5
"19240510 Almindelig virksomhed "; 0,0; 0,0; 4,5; 2,2; 2,6; 2,5
"192409 Den Kgl. Veterinær- og Landbohøjskole "; 0,0; 0,0; 27,4; 17,6; 18,0; 17,6
"19240910 Almindelig virksomhed "; 0,0; 0,0; 27,4; 17,6; 18,0; 17,6
"192413 IT-Højskolen "; 0,0; 0,0; 0,7; -4,7; -5,6; -5,5
"19241310 Almindelig virksomhed "; 0,0; 0,0; 0,7; -4,7; -5,6; -5,5
"192417 IT-Vest "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"19241710 Almindelig virksomhed "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"1925 Særlige tilskud "; 0,0; 0,0; 27,5; 188,4; 456,5; -77,2
"192502 Danmarks Tekniske Universitet "; 0,0; 0,0; 26,9; 22,9; 24,9; 40,4
"19250210 Tilskud m.v. "; 0,0; 0,0; 26,9; 22,9; 24,9; 40,4
"192505 Fællesbevillinger "; 0,0; 0,0; -7,2; 157,8; 418,7; -126,8
"19250510 Udvikling m.v. "; 0,0; 0,0; 4,2; 4,3; 4,3; -0,7
"19250540 Huslejeregulering "; 0,0; 0,0; -84,1; -100,1; -117,0; -126,1
"19250550 Omstillingsreserve "; 0,0; 0,0; -123,3; 0,0; 0,0; 0,0
"19250560 Universitetsreform "; 0,0; 0,0; 196,0; 253,6; 531,4; 0,0
"192507 Det europæiske Universitetsinstitut, Firenze "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"19250710 Det europæiske Universitetsinstitut, Firenze "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"192516 Statsstipendier til udenlands. ingeniørstud. "; 0,0; 0,0; 0,0; 0,5; 4,7; 0,0
"19251610 Statsstipendier "; 0,0; 0,0; 0,0; 0,5; 4,7; 0,0
"192518 Danmarks Pædagogiske Universitet "; 0,0; 0,0; 7,5; 6,9; 7,9; 8,9
"19251810 Tilskud m.v. "; 0,0; 0,0; 7,5; 6,9; 7,9; 8,9
"194 Statens Forskningsråd "; 0,0; 0,0; 108,0; 550,6; 624,2; -1,0
"1941 Forskningsforum og statens forskningsråd "; 0,0; 0,0; 100,0; 525,0; 600,0; 0,0
"194110 Forskningsforum "; 0,0; 0,0; 100,0; 525,0; 600,0; 0,0
"19411010 Den særlige fondsfunktion "; 0,0; 0,0; 100,0; 205,0; 215,0; 0,0
"19411020 Den almindelige fondsfunktion "; 0,0; 0,0; 0,0; 320,0; 385,0; 0,0
"1942 Forskeruddannelsesrådet "; 0,0; 0,0; 8,0; 25,6; 24,2; -1,0
"194201 Forskeruddannelsesrådet "; 0,0; 0,0; 8,0; 25,6; 24,2; -1,0
"19420130 Aktiviteter under Forskeruddannelsesrådet "; 0,0; 0,0; 8,0; 25,6; 24,2; -1,0
"195 Forskningsinstitutioner "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"1955 Særlige Forskningsinstitutioner "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"195505 Støtte til Arktisk forskning "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"19550530 Støtte til Arktisk forskning "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"196 IT-, Tele- og Oplysningsområdet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1965 IT-området "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"196501 Netværkssamfundet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19650110 Informationsteknologiske initiativer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"197 Kompetence og teknologi "; 0,0; 0,0; 116,0; 125,4; 125,0; 0,0
"1974 Udvikling af kompetence og teknologi m.v. "; 0,0; 0,0; 116,0; 125,4; 125,0; 0,0
"197401 Udvikling af kompetence og teknologi m.v. "; 0,0; 0,0; 116,0; 125,4; 125,0; 0,0
"19740121 Innovationskonsortier "; 0,0; 0,0; 26,5; 36,0; 35,5; 0,0
"19740130 Erhvervsph.d. m.v. "; 0,0; 0,0; 15,0; 15,0; 15,0; 0,0
"19740163 Medfinansiering af innovationsmiljøer "; 0,0; 0,0; 74,5; 74,4; 74,5; 0,0
"19740173 Regionale vækstmiljøer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20 Undervisningsministeriet "; 0,0; 0,0; -50,6; 154,7; 253,2; 328,0
"201 Administration m.m. "; 0,0; 0,0; -81,8; -128,1; -268,9; -408,1
"2011 Centralstyrelsen "; 0,0; 0,0; -81,8; -128,1; -268,9; -408,1
"201101 Undervisningsministeriets departement "; 0,0; 0,0; -4,3; 1,1; 1,2; 1,0
"20110110 Almindelig virksomhed "; 0,0; 0,0; 13,4; 13,4; 13,5; 13,3
"20110150 Studieadministrations- og økonomistyrings. "; 0,0; 0,0; -17,7; -12,3; -12,3; -12,3
"201111 SUstyrelsen "; 0,0; 0,0; -10,8; -12,5; -12,6; -12,4
"20111110 Almindelig virksomhed "; 0,0; 0,0; -10,8; -12,5; -12,6; -12,4
"201177 Momskompensationsordning for selvejende insti "; 0,0; 0,0; 139,5; 143,1; 141,2; 138,6
"20117710 Momsrefusionsordning "; 0,0; 0,0; 139,5; 143,1; 141,2; 138,6
"201179 Reserver og budgetregulering "; 0,0; 0,0; -206,2; -259,8; -398,7; -535,3
"20117910 Budgetregulering "; 0,0; 0,0; 20,7; 65,7; 65,7; 65,7
"20117911 Lønreserve "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"20117930 Nye initiativer "; 0,0; 0,0; 0,0; 40,0; 40,0; 40,0
"20117944 Reserve til initiativer der medfører kommunal"; 0,0; 0,0; -8,9; -4,8; -3,7; -10,3
"20117980 Omstillingsreserve "; 0,0; 0,0; -217,3; -360,0; -500,0; -630,0
"202 Grundskolen "; 0,0; 0,0; 79,6; 71,7; 65,8; 63,6
"2022 Frie grundskoler, efterskoler og ungdomskost "; 0,0; 0,0; 49,1; 40,7; 34,8; 32,6
"202201 Frie grundskoler m.v. "; 0,0; 0,0; -6,7; -1,5; -5,2; -7,0
"20220110 Generelle driftstilskud "; 0,0; 0,0; -16,3; -0,3; -3,5; -5,1
"20220111 Bygningstilskud "; 0,0; 0,0; 0,9; 0,7; 0,2; 0,0
"20220115 Tilskud til svært handicappede "; 0,0; 0,0; 9,7; 0,0; 0,0; 0,0
"20220120 Kostafdelinger ved frie grundskoler "; 0,0; 0,0; 0,8; 0,8; 0,8; 0,8
"20220135 Skolefritidsordninger "; 0,0; 0,0; -1,8; -2,7; -2,7; -2,7
"202211 Efterskoler "; 0,0; 0,0; 40,0; 48,7; 45,0; 44,6
"20221115 Driftstilskud "; 0,0; 0,0; 12,1; 19,5; 16,5; 16,1
"20221125 Bygningstilskud "; 0,0; 0,0; 0,2; 2,9; 2,2; 2,2
"20221130 Tilskud til svært handicappede "; 0,0; 0,0; 4,6; 4,6; 4,6; 4,6
"20221135 Tilskud til specialundervisning "; 0,0; 0,0; 1,2; 0,8; 0,7; 0,7
"20221140 Tillægstakster til særligt prioriterede elev "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"20221145 Elevstøtte "; 0,0; 0,0; 6,9; 5,9; 6,0; 6,0
"202222 Kom. bidrag vedr. frie grund-/efterskoler "; 0,0; 0,0; 15,8; -6,5; -5,0; -5,0
"20222210 Kommunale bidrag vedrørende frie grundskoler "; 0,0; 0,0; 20,4; -3,4; -1,9; -1,9
"20222230 Kommunale bidrag vedrørende efterskoler "; 0,0; 0,0; -4,6; -3,1; -3,1; -3,1
"2029 Forsøg og udvikling m.v. grundskolen "; 0,0; 0,0; 30,5; 31,0; 31,0; 31,0
"202901 Forsøgs- og udviklingsarb., grundskolen "; 0,0; 0,0; 15,5; 16,0; 16,0; 16,0
"20290120 Styrkelse af indsatsen i forhold til udsatte "; 0,0; 0,0; 5,5; 6,0; 6,0; 6,0
"20290130 IT-pulje til efterskoler "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"202906 Pulje til særlig indsats på efterskoler "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"20290610 Indsats, børn med særlige behov, efterskoler "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"203 Erhvervsrettede ungdomsuddannelser "; 0,0; 0,0; 37,6; 252,9; 412,7; 515,2
"2031 Erhvervsuddannelser "; 0,0; 0,0; 152,4; 231,9; 366,2; 460,1
"203101 Erhvervsuddannelser "; 0,0; 0,0; 129,0; 239,9; 374,2; 468,1
"20310110 Taxametertilskud til uddannelser "; 0,0; 0,0; 129,0; 239,9; 374,2; 468,1
"203111 Arbejdsgivernes Elevrefusion "; 0,0; 0,0; 3,3; -28,9; -29,3; -29,3
"20311110 Indbetaling fra virksomheder til skolepraktik"; 0,0; 0,0; -20,1; -20,9; -21,3; -21,3
"20311120 Udbetaling af tilskud til lønrefusion "; 0,0; 0,0; -8,0; -8,0; -8,0; -8,0
"20311130 Tilskud til praktikpladsaftaler "; 0,0; 0,0; 31,4; 0,0; 0,0; 0,0
"203112 Skolepraktik "; 0,0; 0,0; 20,1; 20,9; 21,3; 21,3
"20311210 Undervisningstaxametertilskud "; 0,0; 0,0; 15,2; 15,7; 16,1; 16,0
"20311220 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 2,8; 3,0; 3,0; 3,1
"20311225 Bygningstaxametertilskud "; 0,0; 0,0; 2,1; 2,2; 2,2; 2,2
"2032 Social- og sundhedsuddannelser "; 0,0; 0,0; 0,1; 0,0; 0,1; 0,1
"203201 Social- og sundhedsuddannelser "; 0,0; 0,0; 0,1; 0,0; 0,1; 0,1
"20320110 Taxametertilskud, uddannelsen til fodterapeut"; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"20320120 Taxametertilskud til præsentationskurser "; 0,0; 0,0; 0,3; 0,2; 0,3; 0,3
"2033 Landbrugets grunduddannelser "; 0,0; 0,0; 3,2; 4,5; 5,1; 6,8
"203301 Landbrugets grunduddannelser "; 0,0; 0,0; 3,2; 4,5; 5,1; 6,8
"20330110 Taxametertilskud til uddannelser "; 0,0; 0,0; 3,2; 4,5; 5,1; 6,8
"2038 Fællesudgifter m.v. "; 0,0; 0,0; -174,4; -87,5; -61,4; -54,5
"203801 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -33,9; -5,5; 7,2; 10,6
"20380120 Taxametertilskud til fællesudgifter. Ungdom "; 0,0; 0,0; -33,9; -5,5; 7,2; 10,6
"203803 Bygningstaxametertilskud, ungdomsuddannelser "; 0,0; 0,0; -102,1; -75,5; -62,4; -58,9
"20380325 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -102,1; -75,5; -62,4; -58,9
"203805 Lære- og praktikpladsformidling "; 0,0; 0,0; -31,4; 0,0; 0,0; 0,0
"20380540 Tilskud til praktikpladssamarbejde "; 0,0; 0,0; -15,7; 0,0; 0,0; 0,0
"20380550 Tilskud til praktikpladsopsøgende arbejde "; 0,0; 0,0; -15,7; 0,0; 0,0; 0,0
"203811 Specialpædagogisk støtte "; 0,0; 0,0; 2,1; 0,2; 0,2; 0,2
"20381110 Tilskud til specialpædagogisk støtte "; 0,0; 0,0; 0,1; 0,2; 0,2; 0,2
"20381120 handicappedes vilkår på AMU-uddannelser "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"203821 Rammetilskud til kostafdelinger "; 0,0; 0,0; -7,6; -5,3; -5,1; -5,1
"20382120 Skolehjem, taxameterudg. til fællesudgifter "; 0,0; 0,0; -1,5; 0,0; 0,0; 0,0
"20382125 Bygningstaxametertilskud til kostafdelinger "; 0,0; 0,0; -6,1; -5,3; -5,1; -5,1
"203822 Kostafdelinger, inst. for erhvervsrettet udd. "; 0,0; 0,0; -1,5; -1,4; -1,3; -1,3
"20382225 Bygningstaxametertilskud "; 0,0; 0,0; -1,5; -1,4; -1,3; -1,3
"2039 Forsøg og udvikling m.v., ungdomsuddannelser "; 0,0; 0,0; 56,3; 104,0; 102,7; 102,7
"203901 Forsøgs-/udvikl.arb., ungdomsuddannelser "; 0,0; 0,0; 56,3; 104,0; 102,7; 102,7
"20390110 Udvikling m.v. "; 0,0; 0,0; 13,6; 3,7; 2,5; 2,7
"20390130 Andre tilskud "; 0,0; 0,0; 0,2; 0,3; 0,2; 0,0
"20390140 Tilskud til kombinationsforløb "; 0,0; 0,0; -4,0; 0,0; 0,0; 0,0
"20390145 generel styrkelse af det praktikpladsopsøgen "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"20390155 Kvalitets- og institutionsudvikling "; 0,0; 0,0; 42,5; 85,0; 85,0; 85,0
"20390160 Fornyelse af erhvervsuddannelserne "; 0,0; 0,0; 0,0; 15,0; 15,0; 15,0
"204 Gymnasiale uddannelser "; 0,0; 0,0; -34,6; -41,4; -45,9; -11,1
"2041 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; -26,7; -33,5; -39,0; -5,2
"204101 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; -26,7; -33,5; -39,0; -5,2
"20410110 Taxametertilskud til uddannelser "; 0,0; 0,0; 3,3; 7,1; 10,3; 47,2
"20410120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -5,4; -11,7; -17,2; -20,0
"20410125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -24,6; -28,9; -32,1; -32,4
"2042 Offentlig gymnasie- og hf-uddannelse "; 0,0; 0,0; -7,1; -7,1; -7,1; -7,1
"204201 Hf-kurser ved seminarierne "; 0,0; 0,0; -7,1; -7,1; -7,1; -7,1
"20420110 Hf-kurser ved seminarierne "; 0,0; 0,0; -7,1; -7,1; -7,1; -7,1
"2043 Privat gymnasie- og hf-uddannelse m.v. "; 0,0; 0,0; 1,7; 1,7; 1,7; 1,7
"204301 Private gymnasier og hf-kurser m.v. "; 0,0; 0,0; 12,9; 12,9; 12,9; 12,9
"20430110 Generelle driftstilskud "; 0,0; 0,0; 12,2; 12,2; 12,2; 12,2
"20430111 Bygningstilskud "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"20430120 Tilskud til kostafdelinger ved private gym. "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"20430130 Elevstøtte til elever ved private gymnasier "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"204303 Amtskommunale bidrag vedrørende gym. og hf "; 0,0; 0,0; -11,2; -11,2; -11,2; -11,2
"20430310 Gymnasier og hf-kurser, amtskommunale bidrag "; 0,0; 0,0; -11,2; -11,2; -11,2; -11,2
"2049 Forsøgsvirks. og udviklingsarb. i forb. gym. "; 0,0; 0,0; -2,5; -2,5; -1,5; -0,5
"204901 Forsøgs-/udviklingsarb., gymnasiale udd. "; 0,0; 0,0; -2,5; -2,5; -1,5; -0,5
"20490110 Udvikling og efteruddannelse m.v. "; 0,0; 0,0; -2,5; -2,5; -1,5; -0,5
"205 Andre ungdomsuddannelser m.v. "; 0,0; 0,0; -10,5; 2,5; 8,2; 7,8
"2051 Andre ungdomsuddannelser "; 0,0; 0,0; -10,5; 2,5; 8,2; 7,8
"205101 Den fri ungdomsuddannelse "; 0,0; 0,0; 13,1; -4,7; 0,0; 0,0
"20510110 Taxametertilskud til undervisning "; 0,0; 0,0; 7,5; -4,1; 0,0; 0,0
"20510120 Tilskud til uddannelsesansvarlige skoler "; 0,0; 0,0; 5,6; -0,6; 0,0; 0,0
"205111 Produktionsskoler "; 0,0; 0,0; 18,2; 18,8; 19,7; 19,2
"20511110 Taxametertilskud til drift "; 0,0; 0,0; 16,4; 16,4; 17,4; 17,4
"20511120 Bygningstaxametertilskud "; 0,0; 0,0; 1,8; 2,4; 2,3; 1,8
"205112 Skoleydelse ved produktionsskoler "; 0,0; 0,0; -13,8; -13,5; -13,3; -13,3
"20511210 Skoleydelse "; 0,0; 0,0; -13,8; -13,5; -13,3; -13,3
"205113 Kommunale bidrag vedrørende produktionsskoler "; 0,0; 0,0; -24,9; 1,9; 1,8; 1,9
"20511310 Kommunale bidrag "; 0,0; 0,0; -24,9; 1,9; 1,8; 1,9
"205121 Værkstedsundervisning ved erhvervsskoler "; 0,0; 0,0; -3,1; 0,0; 0,0; 0,0
"20512120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -1,6; 0,0; 0,0; 0,0
"20512125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -1,5; 0,0; 0,0; 0,0
"206 Videregående uddannelser "; 0,0; 0,0; 60,1; 46,1; 36,7; 44,6
"2061 Tilskud til videregående uddannelser m.v. "; 0,0; 0,0; 34,6; 20,8; 9,5; 17,4
"206101 Tilskud til videregående uddannelser "; 0,0; 0,0; 59,7; 50,1; 39,1; 40,0
"20610110 Taxametertilskud til uddannelser "; 0,0; 0,0; 66,9; 51,7; 43,0; 45,0
"20610120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -7,2; -1,6; -3,9; -5,0
"20610130 Taxametertilskud til internationale aktivitet"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"206102 Bygningstaxametertilskud, selvej. insti. "; 0,0; 0,0; -27,3; -28,4; -26,7; -24,7
"20610210 Bygningstaxametertilskud til korte og mll.udd"; 0,0; 0,0; -31,4; -30,1; -28,8; -27,1
"20610220 Bygningstaxametertilskud til uddannelser "; 0,0; 0,0; 2,1; 1,8; 1,7; 1,7
"20610230 Bygningstaxameter til uddannelser "; 0,0; 0,0; 2,0; -0,1; 0,4; 0,7
"206103 Kapitaludgifter m.v., ikke-aktiv., videreg. "; 0,0; 0,0; -12,5; -13,7; -18,9; -12,9
"20610310 Kapitaludgifter "; 0,0; 0,0; -7,5; -8,1; -10,1; -4,7
"20610315 Grundbevilling, videreg. udd "; 0,0; 0,0; -2,2; -2,2; -2,2; -2,2
"20610316 Grundtilskud til selvejende institutioner "; 0,0; 0,0; 0,9; 0,9; 0,9; 0,9
"20610325 Ikke-aktivitetsbestemte bygningstilskud "; 0,0; 0,0; -3,7; -4,3; -7,5; -6,9
"206104 Særlige bevillinger "; 0,0; 0,0; 14,7; 12,8; 16,0; 15,0
"20610414 Videregående uddannelsesinst. "; 0,0; 0,0; 14,7; 12,8; 16,0; 15,0
"2062 Institutioner med mellemlange videreg. udd. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"206215 Danmarks Journalisthøjskole "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20621510 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"206225 De Sociale Højskoler "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20622510 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20622590 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20622597 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"2069 Forsøg og udvikling m.v. "; 0,0; 0,0; 25,5; 25,3; 27,2; 27,2
"206901 Forsøgs-/udviklingsarb., videregående udd. "; 0,0; 0,0; 25,5; 25,3; 27,2; 27,2
"20690110 Udvikling m.v. "; 0,0; 0,0; 1,6; 1,1; 2,9; 2,9
"20690113 Uddannelsesinitiativer på Bornholm "; 0,0; 0,0; 0,0; 0,2; 0,2; 0,2
"20690116 Praktikvejlederkurser ved pædagogseminarierne"; 0,0; 0,0; -2,1; -2,0; -1,9; -1,9
"20690121 Institutionsudvikling på de videregående udd."; 0,0; 0,0; 26,0; 26,0; 26,0; 26,0
"207 Folkeoplysning samt voksen-, efter- og vid. "; 0,0; 0,0; -81,2; -22,6; -19,6; -23,2
"2071 Folkeoplysning "; 0,0; 0,0; 6,8; 13,4; 13,2; 13,2
"207101 Folkehøjskoler "; 0,0; 0,0; 5,0; 9,7; 8,5; 8,1
"20710115 Driftstilskud "; 0,0; 0,0; -2,7; 1,8; 0,2; 0,1
"20710120 Tilskud til nedsættelse af egenbetaling "; 0,0; 0,0; 0,3; -0,1; 0,3; 0,0
"20710125 Bygningstilskud "; 0,0; 0,0; -1,1; -0,1; 0,4; 0,4
"20710135 Tilskud til specialundervisning "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"20710140 Tillægstakster til særligt prioriterede elev "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"20710145 Elevstøtte "; 0,0; 0,0; -1,6; -1,9; -2,4; -2,4
"207111 Husholdningsskoler og håndarbejdsskoler "; 0,0; 0,0; -0,7; 0,5; 1,5; 1,9
"20711115 Driftstilskud "; 0,0; 0,0; -2,5; -1,5; -0,6; -0,3
"20711125 Bygningstilskud "; 0,0; 0,0; -0,3; -0,1; 0,0; 0,0
"20711135 Tilskud til specialundervisning "; 0,0; 0,0; 0,4; 0,4; 0,5; 0,5
"20711140 Tillægstakster til særligt prioriterede elevg"; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"20711145 Elevstøtte "; 0,0; 0,0; -0,3; -0,3; -0,4; -0,3
"207112 Kommunale og amtskommunale bidrag "; 0,0; 0,0; -1,3; -0,6; -0,6; -0,6
"20711210 Kommunale bidrag vedrørende hus.- og hånd "; 0,0; 0,0; -1,3; -0,6; -0,6; -0,6
"207141 Diverse tilskud "; 0,0; 0,0; 3,8; 3,8; 3,8; 3,8
"20714120 Tilskud til organisationer m.v. "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"20714150 Tilsk., deltagere på folkehøjsk. fra EU-ansøg"; 0,0; 0,0; 2,8; 2,8; 2,8; 2,8
"2072 Arbejdsmarkedsuddannelser m.v. "; 0,0; 0,0; -11,1; -24,7; -25,6; -26,5
"207213 AMU "; 0,0; 0,0; -31,8; -32,1; -33,2; -34,2
"20721310 Taxametertilskud til uddannelser "; 0,0; 0,0; -20,0; -20,0; -20,0; -20,0
"20721320 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -5,4; -5,4; -5,4; -5,4
"20721330 Bygningstaxameter "; 0,0; 0,0; -9,9; -9,9; -9,9; -9,9
"20721335 Overgangsordning vedr. bygningsudgifter AMU "; 0,0; 0,0; 3,5; 3,2; 2,1; 1,1
"207231 Åben uddannelse finansieret af AUF "; 0,0; 0,0; 16,7; 7,4; 7,6; 7,7
"20723110 Taxametertilskud til uddannelse "; 0,0; 0,0; 8,4; 8,4; 8,5; 8,6
"20723120 Fællesudgifter "; 0,0; 0,0; 9,6; 3,3; 3,3; 3,3
"20723130 Bygningstaxameter "; 0,0; 0,0; -1,3; -4,3; -4,2; -4,2
"207252 Forsøg med Voksen-TAMU "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"20725210 Drift af uddannelsesinstitution, løn "; 0,0; 0,0; 5,9; 0,0; 0,0; 0,0
"20725220 Drift af uddannelsesinstitution "; 0,0; 0,0; -1,9; 0,0; 0,0; 0,0
"2075 Åben uddannelse "; 0,0; 0,0; 6,8; 14,5; 17,6; 15,1
"207501 Åben uddannelse "; 0,0; 0,0; 6,8; 14,5; 17,6; 15,1
"20750110 Taxametertilskud til uddannelser "; 0,0; 0,0; 12,0; 18,5; 21,1; 18,2
"20750120 Bygningstaxametertilskud til selvejende "; 0,0; 0,0; -5,8; -4,6; -4,3; -4,0
"20750130 Bygningstaxameter til uddannelser "; 0,0; 0,0; 0,6; 0,6; 0,8; 0,9
"2076 Andre efter- og videreuddannelser "; 0,0; 0,0; -23,1; -23,3; -22,2; -22,1
"207601 Erhvervspædagogiske læreruddannelser "; 0,0; 0,0; -1,7; -2,0; -1,9; -1,8
"20760110 Taxametertilskud til uddannelser "; 0,0; 0,0; -1,4; -1,3; -1,3; -1,3
"20760120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -0,1; -0,3; -0,2; -0,2
"20760125 Bygningstaxametertilskud "; 0,0; 0,0; -0,2; -0,4; -0,4; -0,3
"207621 Efter- og videreuddannelsesinstitutioner "; 0,0; 0,0; -21,4; -21,3; -20,3; -20,3
"20762170 Danmarks Sygeplejerskehøjskole "; 0,0; 0,0; -21,4; -21,3; -20,3; -20,3
"20762195 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20762197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"2079 Forsøgs- og udviklingsarbejde, folkeoplysning "; 0,0; 0,0; -60,6; -2,5; -2,6; -2,9
"207901 Forsøgs-/udv.arb., folkeopl., voksen-/efterud "; 0,0; 0,0; 4,4; 2,5; 2,4; 2,4
"20790110 Udvikling m.v. "; 0,0; 0,0; 1,1; 1,0; 0,9; 0,9
"20790120 Åben uddannelse, udviklingsprojekter m.v. "; 0,0; 0,0; 2,5; 0,5; 0,5; 0,5
"20790130 Handicappedes deltagelse i folkeoplysende "; 0,0; 0,0; 0,7; 0,5; 0,4; 0,4
"20790140 Kursusvirksomhed for døve voksne "; 0,0; 0,0; 0,1; 0,5; 0,6; 0,6
"207905 Puljer under AUF "; 0,0; 0,0; -65,0; -5,0; -5,0; -5,3
"20790510 Forsøg og udvikling "; 0,0; 0,0; -45,0; -5,0; -5,0; -5,3
"20790520 Tilskud til efteruddannelsesudvalg "; 0,0; 0,0; -10,0; 0,0; 0,0; 0,0
"20790530 Læreruddannelse "; 0,0; 0,0; -10,0; 0,0; 0,0; 0,0
"208 Tværgående og internationale aktiviteter "; 0,0; 0,0; 38,7; 35,6; 33,1; 32,1
